season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,1,102.594,39.226,37.057,26.311,207.0,185,305,False,2023-05-07 19:33:25.355000+00:00,33.8,26.6,1,HARD,1,39,0,0.0,183.74015748031496,319.0,0.0,83.8181269990179,9778.897637795275,11835.0,5242.0,1514.2669397599827,60.83464566929134,100.0,0.0,40.581876107986965,0.4330708661417323,0.22572178477690288,15,15,1.0,49,52612.76875598685,52612.76875598685,1.8742574407165393,381,396,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,2,95.207,32.844,36.084,26.279,213.0,184,301,False,2023-05-07 19:35:25.369000+00:00,33.7,26.6,1,HARD,1,39,0,1.0,204.0164835164835,324.0,66.0,80.3887857300434,10025.332417582418,11781.0,5873.0,1302.1326935402792,64.22252747252747,104.0,0.0,42.14401575480857,0.5054945054945055,0.23626373626373626,12,12,1.0,40,53340.680747861814,53340.680747861814,1.8880338147191298,364,369,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,3,93.948,32.46,35.438,26.05,212.0,184,307,False,2023-05-07 19:37:25.368000+00:00,33.9,26.7,1,HARD,1,39,0,2.0,204.26243093922653,338.0,62.0,84.21483427711877,10075.975138121546,11792.0,5489.0,1388.192101813212,63.027624309392266,100.0,0.0,42.51817043345148,0.49171270718232046,0.23480662983425415,12,12,0.31215469613259667,43,53357.17434763808,53357.17434763808,1.8974345459652409,362,370,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,4,94.344,32.969,35.596,25.779,209.0,184,312,False,2023-05-07 19:38:25.367000+00:00,33.9,26.7,1,HARD,1,39,0,3.0,203.10928961748633,340.0,63.0,83.94676345179055,10045.658469945356,11765.0,5483.0,1381.6101364529618,62.71584699453552,100.0,0.0,42.10442548055522,0.48633879781420764,0.24316939890710382,14,14,0.3524590163934426,41,53185.7957241166,53185.7957241166,1.8785173283785916,366,376,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,5,93.355,32.389,34.972,25.994,211.0,182,332,False,2023-05-07 19:40:25.350000+00:00,34.5,26.9,1,HARD,1,39,0,4.0,203.68539325842696,343.0,66.0,85.20360222189505,10013.033707865168,11852.0,5889.0,1468.456580631807,64.79213483146067,100.0,0.0,41.44654801830311,0.4887640449438202,0.21348314606741572,13,13,0.36235955056179775,45,53351.3993403639,53351.3993403639,1.9126329914824083,356,369,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,6,93.521,32.05,35.567,25.904,212.0,184,326,False,2023-05-07 19:41:25.365000+00:00,35.2,26.9,1,HARD,1,39,0,5.0,208.21802325581396,334.0,68.0,83.0894839891358,10090.168604651162,11770.0,5767.0,1377.5144601242998,65.42151162790698,100.0,0.0,41.91061504593955,0.5174418604651163,0.22965116279069767,11,11,0.37790697674418605,42,53207.89137267356,53207.89137267356,1.8943535928304176,344,355,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,7,93.357,32.064,35.275,26.018,213.0,184,317,False,2023-05-07 19:43:25.363000+00:00,35.5,27.2,1,HARD,1,39,0,6.0,205.2069970845481,334.0,64.0,82.00505394378816,10066.772594752187,11834.0,5755.0,1317.0660611796748,61.7201166180758,100.0,0.0,42.82376697655406,0.48104956268221577,0.239067055393586,12,12,0.3469387755102041,40,53329.7528805069,53329.7528805069,1.91927372897553,343,368,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,8,93.317,31.981,35.29,26.046,,183,322,False,2023-05-07 19:44:25.363000+00:00,35.6,27.3,1,HARD,1,39,0,7.0,207.19767441860466,333.0,64.0,83.10183158749464,10102.60465116279,11787.0,5679.0,1313.2009581514912,66.33720930232558,100.0,0.0,41.28886061417362,0.5174418604651163,0.18895348837209303,11,11,0.38372093023255816,39,53364.88258628824,53364.88258628824,1.8938116181965183,344,364,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,9,93.298,32.042,35.296,25.96,,183,313,False,2023-05-07 19:46:25.361000+00:00,37.4,27.5,1,HARD,1,39,0,8.0,207.7890410958904,332.0,67.0,82.499792547093,10121.317808219179,11792.0,5843.0,1278.6165181037663,65.11506849315069,100.0,0.0,41.59106750527312,0.5095890410958904,0.2054794520547945,10,10,0.36712328767123287,40,53338.59523230801,53338.59523230801,1.8943440683322867,365,361,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,31,Esteban OCON,Alpine,10,93.241,32.04,35.266,25.935,,184,313,False,2023-05-07 19:48:25.360000+00:00,37.9,27.7,1,HARD,1,39,0,9.0,205.0909090909091,333.0,65.0,82.14823579741746,10019.880681818182,11806.0,5757.0,1378.4565304055536,62.63636363636363,100.0,0.0,41.854504975890706,0.4602272727272727,0.25,12,12,0.34375,41,53282.158755475146,53282.158755475146,1.9003873515290484,352,359,True,True
