season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,1,97.765,38.906,34.089,24.77,237.0,225.0,282.0,False,2023-07-23 13:02:53.680000+00:00,50.3,28.5,medium,1,MEDIUM,1,13,0,0.0,165.14986376021798,297.0,0.0,58.76102151805395,9891.373297002725,12853.0,5371.0,1587.0516130555454,45.3433242506812,100.0,0.0,41.999440152763256,0.2970027247956403,0.26975476839237056,13,13,1.0,52,44542.426726286074,44542.426726286074,1.7649388476058616,367,363,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,2,87.874,31.088,32.207,24.579,272.0,231.0,293.0,False,2023-07-23 13:04:53.678000+00:00,49.5,28.8,medium,1,MEDIUM,1,13,0,1.0,176.18507462686568,305.0,83.0,56.420450546940906,9847.976119402985,12072.0,6026.0,1479.9272690972948,48.05373134328358,100.0,0.0,43.15072621224632,0.33432835820895523,0.2537313432835821,11,11,1.0,40,43152.34072528531,43152.34072528531,1.7200772670627786,335,328,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,3,86.826,30.941,31.341,24.544,271.0,232.0,295.0,False,2023-07-23 13:05:53.677000+00:00,49.9,28.8,medium,1,MEDIUM,1,13,0,2.0,177.1863354037267,305.0,83.0,56.35829313049816,9862.614906832297,12249.0,6070.0,1446.7066628979899,48.28260869565217,100.0,0.0,43.845270097980844,0.36024844720496896,0.2608695652173913,11,11,0.3198757763975155,45,43035.48078034352,43035.48078034352,1.6929727047916707,322,336,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,4,86.514,30.422,31.515,24.577,,231.0,309.0,False,2023-07-23 13:07:53.674000+00:00,50.1,28.8,medium,1,MEDIUM,1,13,0,3.0,178.40384615384616,322.0,85.0,58.442145273607636,9883.77564102564,12303.0,6133.0,1451.4725196517074,47.09935897435897,100.0,0.0,43.767521029011725,0.34615384615384615,0.26282051282051283,11,11,0.24358974358974358,44,43146.298761885126,43146.298761885126,1.710492320150687,312,326,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,5,86.413,30.497,31.36,24.556,270.0,234.0,308.0,False,2023-07-23 13:08:53.673000+00:00,49.2,28.8,medium,1,MEDIUM,1,13,0,4.0,179.45171339563862,320.0,82.0,59.45828930305855,9866.968847352025,12254.0,5952.0,1488.366259910545,49.50778816199377,100.0,0.0,43.85611671833754,0.3644859813084112,0.3426791277258567,10,10,0.2336448598130841,43,42926.6163287415,42926.6163287415,1.7274181302523228,321,339,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,6,86.184,30.551,31.269,24.364,271.0,233.0,306.0,False,2023-07-23 13:10:53.687000+00:00,50.1,29.0,medium,1,MEDIUM,1,13,0,5.0,179.3312693498452,319.0,80.0,58.95276889432977,9892.263157894737,12401.0,6010.0,1483.4068443055137,50.074303405572756,100.0,0.0,44.03531571463422,0.3746130030959752,0.2631578947368421,11,11,0.25077399380804954,43,43062.52448360556,43062.52448360556,1.7253975327119266,323,330,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,7,86.102,30.431,31.154,24.517,,232.0,307.0,False,2023-07-23 13:11:53.686000+00:00,49.6,29.1,medium,1,MEDIUM,1,13,0,6.0,182.62616822429908,319.0,83.0,59.565120263323244,9937.943925233645,12061.0,6019.0,1413.4067072927405,49.63551401869159,100.0,0.0,44.206480795941594,0.38006230529595014,0.2523364485981308,11,11,0.2336448598130841,43,43200.62114267366,43200.62114267366,1.7021527510862062,321,340,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,8,86.042,30.499,31.19,24.353,273.0,230.0,306.0,False,2023-07-23 13:13:53.699000+00:00,49.2,29.1,medium,1,MEDIUM,1,13,0,7.0,180.90853658536585,317.0,81.0,59.24641740989237,9864.774390243903,12043.0,5927.0,1436.6630238932821,50.228658536585364,100.0,0.0,43.962978140487294,0.3780487804878049,0.2347560975609756,11,11,0.23170731707317074,43,42966.36822580497,42966.36822580497,1.7116319738506016,328,329,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,9,86.047,30.584,31.064,24.399,272.0,232.0,305.0,False,2023-07-23 13:14:53.683000+00:00,49.2,29.0,medium,1,MEDIUM,1,13,0,8.0,181.4797507788162,317.0,79.0,59.14637101019983,9913.320872274144,12250.0,5727.0,1439.6130169160062,51.76635514018692,100.0,0.0,43.75118962817018,0.3925233644859813,0.24610591900311526,11,11,0.18691588785046728,45,43109.6117195643,43109.6117195643,1.715639577832656,321,313,True,True
2023,1215,Hungarian Grand Prix,2023-07-21T11:30:00+00:00,9133,Race,2,Logan SARGEANT,Williams,10,86.02,30.755,31.049,24.216,,234.0,293.0,False,2023-07-23 13:15:53.681000+00:00,49.9,29.0,medium,1,MEDIUM,1,13,0,9.0,177.84542586750788,302.0,80.0,56.19618142857236,9924.870662460567,12261.0,6756.0,1317.1485137396483,51.321766561514195,100.0,0.0,43.701640413115406,0.38801261829652994,0.2334384858044164,11,11,0.0,47,43299.294399835235,43299.294399835235,1.714593879436193,317,339,True,True
