season,meeting_key,meeting_name,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,1,107.64,44.672,31.376,31.592,286.0,266,330,False,1,HARD,1,18,0,0.0,204.23658536585367,333.0,0.0,75.10655927997806,10379.868292682926,12526.0,6199.0,1319.81916249067,62.11707317073171,100.0,0.0,41.28852614751065,0.47317073170731705,0.2,11,11,1.0,56,60581.866814893874,60581.866814893874,1.681059794622975,410,402,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,2,99.426,37.672,31.009,30.745,287.0,298,313,False,1,HARD,1,18,0,1.0,219.146408839779,321.0,74.0,67.98064479845763,10346.779005524862,12200.0,6288.0,1292.8313464593753,65.56906077348066,100.0,0.0,41.418053736999134,0.5165745856353591,0.19613259668508287,7,7,1.0,49,60934.746595822304,60934.746595822304,1.6715982164157703,362,384,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,3,96.997,36.195,30.357,30.445,284.0,311,311,False,1,HARD,1,18,0,2.0,224.55434782608697,317.0,82.0,64.84171599572548,10468.423913043478,11845.0,5966.0,1158.3162793064885,69.25,100.0,0.0,40.41748841238428,0.5543478260869565,0.15760869565217392,8,8,0.029891304347826088,47,61098.8973450805,61098.8973450805,1.6761966609248289,368,369,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,4,96.844,36.08,30.345,30.419,,316,312,False,1,HARD,1,18,0,3.0,226.12983425414365,317.0,83.0,63.715200615514746,10522.450276243095,11914.0,6108.0,1131.2910309459803,69.80662983425414,100.0,0.0,40.227064914375845,0.5607734806629834,0.14917127071823205,8,8,0.0,39,60770.76285508881,60770.76285508881,1.662241838245114,362,372,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,5,96.881,36.17,30.386,30.325,285.0,315,312,False,1,HARD,1,18,0,4.0,226.44533333333334,317.0,82.0,64.73656626324535,10481.778666666667,11990.0,5942.0,1190.272603654959,68.576,100.0,0.0,41.14739632103105,0.5653333333333334,0.168,8,8,0.0,45,60767.3563603639,60767.3563603639,1.6850569389209635,375,383,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,6,97.043,36.296,30.383,30.364,,314,311,False,1,HARD,1,18,0,5.0,226.34072022160666,319.0,81.0,64.96871378768732,10414.714681440444,11777.0,5824.0,1218.9420957210164,69.3213296398892,100.0,0.0,40.79435372375671,0.5678670360110804,0.1523545706371191,8,8,0.0,41,60771.55326058797,60771.55326058797,1.674098288731091,361,359,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,7,97.282,36.384,30.486,30.412,284.0,314,311,False,1,HARD,1,18,0,6.0,226.15406976744185,317.0,79.0,64.85526897384322,10461.168604651162,11919.0,5719.0,1210.736015123304,69.31976744186046,100.0,0.0,40.88514917670878,0.5697674418604651,0.16569767441860464,8,8,0.0,44,60904.08632787534,60904.08632787534,1.676162564314542,344,368,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,8,98.259,37.555,30.393,30.311,286.0,328,334,False,1,HARD,1,18,0,7.0,221.37433155080214,335.0,59.0,70.31547690944272,10409.919786096256,12409.0,5062.0,1399.5765914293363,64.57754010695187,100.0,0.0,42.152995191025205,0.516042780748663,0.20320855614973263,10,10,0.20588235294117646,47,60679.93467906117,60679.93467906117,1.6626430309454145,374,370,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,9,97.159,36.602,30.361,30.196,287.0,324,329,False,1,HARD,1,18,0,8.0,224.8725761772853,331.0,79.0,69.83709057680679,10419.903047091413,12163.0,5725.0,1368.4090339620468,63.933518005540165,100.0,0.0,42.76160821263761,0.5069252077562327,0.19390581717451524,8,8,0.24653739612188366,45,60958.337462323834,60958.337462323834,1.6813363422545502,361,367,True,True
2023,1142,Saudi Arabian Grand Prix,7779,Race,2,Logan SARGEANT,Williams,10,96.757,36.189,30.339,30.229,,311,325,False,1,HARD,1,18,0,9.0,225.05817174515235,327.0,73.0,69.16369795393408,10512.476454293628,12017.0,6418.0,1212.7266433518566,66.14681440443213,100.0,0.0,41.674414679542316,0.5318559556786704,0.18005540166204986,9,9,0.1883656509695291,47,60884.99171970061,60884.99171970061,1.6714517357011054,361,379,True,True
