season,meeting_key,meeting_name,meeting_date_start,meeting_day,meeting_month,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,1,98.595,39.659,31.489,27.447,219.0,279.0,269.0,False,2025-11-30 16:03:41.407000+00:00,28.5,22.7,medium,1,MEDIUM,1,7,0,0.0,189.2853185595568,285.0,0.0,59.4011111051114,10185.650969529086,12810.0,4497.0,1267.212575684421,58.418282548476455,100.0,0.0,41.828956534996095,0.4376731301939058,0.21606648199445982,11,11,1.0,48,52828.66950920731,52828.66950920731,1.7467704935498534,361,379,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,2,89.552,33.362,30.199,25.991,228.0,283.0,305.0,False,2025-11-30 16:04:41.407000+00:00,28.6,22.6,medium,1,MEDIUM,1,7,0,1.0,218.0030487804878,307.0,90.0,52.1463406612916,10438.32012195122,12118.0,6508.0,973.7456462021004,68.97256097560975,100.0,0.0,41.53806486183238,0.5884146341463414,0.15548780487804878,10,10,0.2774390243902439,34,53643.891697016894,53643.891697016894,1.709844125164076,328,348,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,3,88.85,32.71,30.25,25.89,,284.0,330.0,False,2025-11-30 16:06:41.408000+00:00,28.4,22.7,medium,1,MEDIUM,1,7,0,2.0,218.2914110429448,334.0,86.0,55.61555471475419,10534.29754601227,12258.0,7384.0,954.9541956349788,67.66564417177914,100.0,0.0,42.667301714872806,0.5797546012269938,0.15644171779141106,9,9,0.17791411042944785,38,53707.114942292086,53707.114942292086,1.751605580675839,326,335,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,4,88.851,32.608,30.355,25.888,,284.0,331.0,False,2025-11-30 16:07:41.414000+00:00,28.3,22.7,medium,1,MEDIUM,1,7,0,3.0,217.2030303030303,334.0,85.0,55.4652879974083,10504.145454545454,12358.0,6119.0,1064.3475608832514,66.61515151515151,100.0,0.0,43.26227708889625,0.5787878787878787,0.15151515151515152,7,7,0.16363636363636364,35,53204.535653691404,53204.535653691404,1.7069300390125972,330,325,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,5,88.778,32.704,30.309,25.765,,283.0,330.0,False,2025-11-30 16:09:41.430000+00:00,28.3,22.7,medium,1,MEDIUM,1,7,0,4.0,216.9047619047619,333.0,84.0,56.22374922863347,10460.3125,11961.0,5976.0,1105.203030512165,65.69642857142857,100.0,0.0,42.740949881451016,0.5297619047619048,0.16071428571428573,8,8,0.1636904761904762,39,53604.58826913232,53604.58826913232,1.7202618735610915,336,341,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,6,88.265,32.575,30.035,25.655,,284.0,,False,2025-11-30 16:10:41.432000+00:00,28.4,22.7,medium,1,MEDIUM,1,7,0,5.0,219.373417721519,334.0,88.0,55.93203201006447,10553.822784810127,12170.0,6165.0,1101.2760580056886,69.81645569620254,100.0,0.0,41.35579469102871,0.5917721518987342,0.16455696202531644,8,8,0.18037974683544303,38,53656.142842116475,53656.142842116475,1.756891628524459,316,332,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,7,111.704,35.023,40.693,35.988,201.0,280.0,,False,2025-11-30 16:12:41.434000+00:00,28.4,22.7,medium,1,MEDIUM,1,7,0,6.0,171.21090047393366,334.0,56.0,65.90874471566602,9766.966824644549,12539.0,5447.0,1434.9830865257734,49.55924170616114,100.0,0.0,41.67517186690286,0.3104265402843602,0.23459715639810427,23,23,0.7867298578199052,48,53442.43129408534,53442.43129408534,1.7666761015737795,422,423,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,8,133.958,67.972,35.019,30.967,218.0,139.0,181.0,True,2025-11-30 16:14:41.453000+00:00,28.4,22.7,medium,2,MEDIUM,8,24,0,0.0,144.2283950617284,262.0,0.0,62.980460229147276,9373.884773662552,12612.0,3932.0,1881.265914058347,46.477366255144034,100.0,0.0,39.58964539741443,0.2366255144032922,0.18518518518518517,15,15,1.0,57,53983.94763702295,53983.94763702295,1.6915768396113058,486,486,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,9,142.013,52.563,44.611,44.839,80.0,244.0,258.0,False,2025-11-30 16:16:41.474000+00:00,28.3,22.7,medium,2,MEDIUM,8,24,0,1.0,134.55086372360844,272.0,47.0,61.62263496742766,8946.879078694818,12976.0,4720.0,2002.9880478263078,35.40115163147793,100.0,0.0,38.33244716153138,0.18809980806142035,0.255278310940499,20,20,1.0,60,53654.346615090384,53654.346615090384,1.8421930553029666,521,541,True,True
2025,1275,Qatar Grand Prix,2025-11-28T13:30:00+00:00,28,11,9850,Race,18,Lance STROLL,Aston Martin,10,128.606,46.993,43.391,38.222,136.0,161.0,283.0,False,2025-11-30 16:18:41.473000+00:00,28.1,22.6,medium,2,MEDIUM,8,24,0,2.0,150.96487603305786,286.0,42.0,65.37976161716149,9313.392561983472,12995.0,4487.0,2002.717357201769,44.171487603305785,100.0,0.0,41.21824514092977,0.29132231404958675,0.23760330578512398,23,23,1.0,55,53921.645668971316,53921.645668971316,1.63666053489485,484,498,True,True
