season,meeting_key,meeting_name,meeting_date_start,meeting_day,meeting_month,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,1,99.796,38.937,30.452,30.407,281.0,301,312,False,2023-03-19 17:04:00.201000+00:00,31.6,25.9,medium,1,MEDIUM,1,15,0,0.0,212.32631578947368,314.0,0.0,70.61764236182331,10357.0,12065.0,4988.0,1202.9641308035748,69.92631578947369,100.0,0.0,38.99237229193562,0.5342105263157895,0.19736842105263158,11,11,1.0,46,59196.06534594455,59196.06534594455,1.6589459389709276,380,370,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,2,96.583,36.252,30.222,30.109,283.0,302,310,False,2023-03-19 17:06:00.215000+00:00,31.7,26.0,medium,1,MEDIUM,1,15,0,1.0,225.02549575070822,313.0,81.0,64.08079113036169,10407.390934844192,12055.0,6200.0,1215.5313927318741,72.93767705382436,100.0,0.0,39.17110822085346,0.6005665722379604,0.17847025495750707,9,9,1.0,35,60901.38409880348,60901.38409880348,1.685615838892079,353,369,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,3,95.354,35.683,29.962,29.709,281.0,316,326,False,2023-03-19 17:07:00.214000+00:00,31.9,25.9,medium,1,MEDIUM,1,15,0,2.0,229.37222222222223,327.0,83.0,65.23581417149083,10486.202777777778,11993.0,6315.0,1199.3937058609865,73.36666666666666,100.0,0.0,38.548007586500354,0.6083333333333333,0.16666666666666666,8,8,0.3611111111111111,37,60756.938824127836,60756.938824127836,1.6739385981290245,360,368,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,4,95.428,35.562,30.086,29.78,,317,325,False,2023-03-19 17:09:00.211000+00:00,31.5,26.0,medium,1,MEDIUM,1,15,0,3.0,230.18662952646238,327.0,80.0,65.6715575440046,10421.743732590528,11999.0,5935.0,1271.5453305493195,72.983286908078,100.0,0.0,38.37064147701723,0.5905292479108635,0.17827298050139276,9,9,0.25348189415041783,34,60899.8963210096,60899.8963210096,1.6904621116325709,359,361,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,5,95.433,35.789,29.919,29.725,283.0,318,328,False,2023-03-19 17:10:00.210000+00:00,31.5,26.1,medium,1,MEDIUM,1,15,0,4.0,229.3835616438356,329.0,78.0,66.05685183980482,10463.838356164384,11956.0,5771.0,1265.392969947209,72.65753424657534,100.0,0.0,38.9053009657441,0.5945205479452055,0.18082191780821918,8,8,0.24383561643835616,35,61515.055250677804,61515.055250677804,1.687946227517181,365,379,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,6,95.667,35.778,30.123,29.766,281.0,317,328,False,2023-03-19 17:12:00.208000+00:00,31.6,26.3,medium,1,MEDIUM,1,15,0,5.0,229.66852367688023,328.0,79.0,66.01227104456518,10470.710306406685,11954.0,5974.0,1220.0210211804508,73.88857938718662,100.0,0.0,38.221737721774375,0.6128133704735376,0.17548746518105848,8,8,0.2785515320334262,37,60762.948471628406,60762.948471628406,1.6785681701231046,359,362,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,7,95.216,35.49,30.054,29.672,286.0,317,327,False,2023-03-19 17:13:00.207000+00:00,31.5,26.3,medium,1,MEDIUM,1,15,0,6.0,230.51169590643275,327.0,78.0,67.98106575953531,10382.394736842105,11957.0,5728.0,1280.0648075133881,72.7046783625731,100.0,0.0,38.22720520622722,0.5818713450292398,0.18421052631578946,8,8,0.2953216374269006,37,60746.28509258757,60746.28509258757,1.6849825078115561,342,355,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,8,95.321,35.571,29.929,29.821,283.0,316,333,False,2023-03-19 17:15:00.205000+00:00,31.6,26.4,medium,1,MEDIUM,1,15,0,7.0,229.84593837535013,335.0,77.0,65.2139020126544,10480.98319327731,12094.0,5754.0,1220.596396333671,75.0952380952381,100.0,0.0,37.404023282481525,0.6218487394957983,0.15966386554621848,8,8,0.2661064425770308,35,60910.35790434696,60910.35790434696,1.670864096584985,357,364,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,9,96.378,36.227,30.143,30.008,278.0,312,322,False,2023-03-19 17:17:00.218000+00:00,31.6,26.3,medium,1,MEDIUM,1,15,0,8.0,226.4388888888889,333.0,69.0,68.67905744911447,10395.333333333334,12091.0,6085.0,1262.1560125436158,71.5111111111111,100.0,0.0,39.42792142193551,0.5833333333333334,0.2,9,9,0.2611111111111111,41,60929.92245962312,60929.92245962312,1.6952863753778864,360,362,True,True
2023,1142,Saudi Arabian Grand Prix,2023-03-17T13:30:00+00:00,17,3,7779,Race,55,Carlos SAINZ,Ferrari,10,96.056,35.619,30.202,30.235,279.0,299,305,False,2023-03-19 17:18:00.202000+00:00,31.6,26.4,medium,1,MEDIUM,1,15,0,9.0,226.0611111111111,319.0,75.0,63.43116688268288,10400.191666666668,12007.0,5536.0,1226.9105031371819,73.6138888888889,100.0,0.0,38.08985467707888,0.5972222222222222,0.17222222222222222,8,8,0.03611111111111111,36,60838.01917470618,60838.01917470618,1.678193484619435,360,372,True,True
