season,meeting_key,meeting_name,meeting_date_start,meeting_day,meeting_month,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,1,96.39,37.76,34.157,24.473,238.0,230,272.0,False,2024-07-21 13:02:51.473000+00:00,45.5,28.9,medium,1,MEDIUM,1,2,0,0.0,164.95342465753424,298.0,0.0,57.943813319200444,9927.153424657534,12663.0,6191.0,1479.7457310347845,51.64383561643836,100.0,0.0,42.21632803088556,0.3452054794520548,0.27671232876712326,19,19,1.0,49,43881.06916808628,43881.06916808628,1.760977342747638,365,361,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,2,88.821,30.591,31.755,26.475,269.0,234,297.0,False,2024-07-21 13:04:51.459000+00:00,44.6,29.0,medium,1,MEDIUM,1,2,0,1.0,172.99109792284867,304.0,79.0,60.21275270579156,9910.691394658754,12204.0,6540.0,1454.1837523074275,51.275964391691396,100.0,0.0,44.438646242390185,0.3768545994065282,0.3026706231454006,14,14,0.0712166172106825,41,42812.57179891983,42812.57179891983,1.7404259642446969,337,342,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,3,101.266,48.029,30.094,23.143,276.0,235,,True,2024-07-21 13:05:51.468000+00:00,44.6,28.9,medium,2,HARD,3,29,0,0.0,155.10626702997274,281.0,0.0,68.63715868248765,9649.771117166212,12640.0,3050.0,1824.2791408060202,60.3133514986376,100.0,0.0,43.182048084572784,0.4659400544959128,0.2506811989100817,12,12,0.0,49,43315.54867739825,43315.54867739825,1.7345084621333429,367,385,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,4,83.509,29.697,30.315,23.497,277.0,236,291.0,False,2024-07-21 13:07:51.475000+00:00,46.8,28.8,medium,2,HARD,3,29,0,1.0,184.95873015873016,298.0,84.0,56.43033247983152,9973.00634920635,12237.0,6133.0,1422.2282427806242,58.63809523809524,100.0,0.0,43.903311617406,0.4444444444444444,0.23174603174603176,11,11,0.0,41,43040.955254889035,43040.955254889035,1.7282860448302009,315,323,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,5,84.206,29.927,30.564,23.715,273.0,231,,False,2024-07-21 13:08:51.475000+00:00,46.8,28.8,medium,2,HARD,3,29,0,2.0,184.4763406940063,296.0,86.0,55.59097674764984,10152.141955835963,12313.0,6380.0,1345.819381026653,55.98422712933754,100.0,0.0,43.847992416001354,0.41324921135646686,0.2334384858044164,11,11,0.0,39,43018.214361431776,43018.214361431776,1.699123685350141,317,320,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,6,84.687,29.918,30.655,24.114,277.0,232,292.0,False,2024-07-21 13:10:51.474000+00:00,46.7,28.9,medium,2,HARD,3,29,0,3.0,185.54153846153847,297.0,84.0,57.5392491924698,10039.39076923077,12419.0,6132.0,1460.0440155349456,56.50769230769231,100.0,0.0,44.24001776217583,0.4307692307692308,0.23076923076923078,12,12,0.0,41,43130.62015124346,43130.62015124346,1.7261180569888201,325,310,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,7,85.002,30.057,31.059,23.886,275.0,233,,False,2024-07-21 13:11:51.477000+00:00,47.4,28.9,medium,2,HARD,3,29,0,4.0,184.1015873015873,298.0,85.0,56.265209561542406,10078.292063492063,12159.0,6287.0,1451.4345734645165,56.768253968253966,100.0,0.0,44.04449707225862,0.40634920634920635,0.2126984126984127,12,12,0.0,39,43197.3785645859,43197.3785645859,1.7115469301012913,315,318,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,8,84.829,30.071,30.947,23.811,277.0,232,291.0,False,2024-07-21 13:13:51.476000+00:00,47.3,28.9,medium,2,HARD,3,29,0,5.0,185.7460815047022,299.0,86.0,56.654383982683164,10070.830721003134,12296.0,6267.0,1398.1270755217508,55.5141065830721,100.0,0.0,43.73673328704224,0.3981191222570533,0.23510971786833856,12,12,0.0,37,42940.3524024651,42940.3524024651,1.7060479889252638,319,321,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,9,85.234,30.03,31.199,24.005,278.0,232,292.0,False,2024-07-21 13:14:51.477000+00:00,46.8,28.8,medium,2,HARD,3,29,0,6.0,182.2639751552795,300.0,85.0,57.093759710346085,10006.254658385093,12204.0,6222.0,1455.9617737776985,53.82919254658385,100.0,0.0,43.89681596816619,0.3944099378881988,0.2422360248447205,11,11,0.0,37,42886.55867892779,42886.55867892779,1.7131908948327963,322,326,True,True
2024,1241,Hungarian Grand Prix,2024-07-19T11:30:00+00:00,19,7,9566,Race,27,Nico HULKENBERG,Haas F1 Team,10,84.978,30.378,30.683,23.917,279.0,234,,False,2024-07-21 13:15:51.478000+00:00,46.5,28.8,medium,2,HARD,3,29,0,7.0,185.3738019169329,301.0,85.0,57.07976777055348,9994.05750798722,12274.0,6170.0,1408.2308604902962,54.78594249201278,100.0,0.0,43.981140968066335,0.3961661341853035,0.24600638977635783,11,11,0.0,42,43061.7126885037,43061.7126885037,1.7144129351005526,313,326,True,True
