season,meeting_key,meeting_name,meeting_date_start,meeting_day,meeting_month,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,1,94.734,36.149,35.649,22.936,271.0,280.0,296.0,False,2023-10-29 20:02:53.165000+00:00,48.1,24.6,high,1,MEDIUM,1,23,0,0.0,156.96600566572238,328.0,0.0,78.51373622746894,9377.892351274788,12298.0,4202.0,1929.8080442266514,47.71954674220963,104.0,0.0,42.1023047530291,0.3031161473087819,0.29745042492917845,15,15,1.0,47,41623.96928664496,41623.96928664496,1.868467220153569,353,382,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,2,85.699,29.739,33.573,22.387,,282.0,323.0,False,2023-10-29 20:04:53.163000+00:00,48.1,24.5,high,1,MEDIUM,1,23,0,1.0,175.9792899408284,330.0,64.0,80.47872398889305,9549.381656804733,12113.0,5516.0,1777.2250890250161,48.28402366863905,100.0,0.0,43.17333762908472,0.32840236686390534,0.24260355029585798,12,12,1.0,34,42090.35564218208,42090.35564218208,1.8924787885299725,338,324,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,3,85.057,29.517,33.482,22.058,276.0,284.0,321.0,False,2023-10-29 20:05:53.162000+00:00,48.6,24.6,high,1,MEDIUM,1,23,0,2.0,180.34076433121018,327.0,64.0,80.65947407869373,9587.089171974523,12284.0,5555.0,1823.6859238191914,51.70063694267516,100.0,0.0,43.539419867481605,0.37579617834394907,0.2197452229299363,9,9,0.18471337579617833,31,42226.34058149184,42226.34058149184,1.8887012333437223,314,325,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,4,84.395,28.819,33.451,22.125,289.0,282.0,345.0,False,2023-10-29 20:07:53.176000+00:00,48.2,24.8,high,1,MEDIUM,1,23,0,3.0,181.39375,348.0,63.0,82.70773821679263,9650.95625,12357.0,5681.0,1797.917849023124,50.2,100.0,0.0,43.28485589672212,0.3375,0.24375,12,12,0.4375,34,42329.60122547191,42329.60122547191,1.889951894689387,320,331,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,5,106.238,44.062,39.539,22.637,240.0,240.0,200.0,False,2023-10-29 20:08:53.190000+00:00,47.9,24.7,high,1,MEDIUM,1,23,0,4.0,144.95663265306123,267.0,62.0,49.513352733026025,8743.887755102041,11637.0,5384.0,1464.126978383246,33.43622448979592,100.0,0.0,37.02530869155187,0.16071428571428573,0.28316326530612246,13,13,0.8826530612244898,41,42251.0186127457,42251.0186127457,1.81103613474113,392,415,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,6,84.04,28.999,33.143,21.898,290.0,287.0,348.0,False,2023-10-29 20:10:53.188000+00:00,47.5,24.9,high,1,MEDIUM,1,23,0,5.0,183.07096774193548,354.0,64.0,84.5445948122451,9659.545161290323,12709.0,5543.0,1850.3451769242704,51.96774193548387,100.0,0.0,43.45088727032584,0.36129032258064514,0.25806451612903225,10,10,0.4483870967741935,34,42331.944550382716,42331.944550382716,1.9269161835241697,310,315,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,7,84.469,28.792,33.647,22.03,292.0,285.0,350.0,False,2023-10-29 20:11:53.203000+00:00,47.0,25.0,high,1,MEDIUM,1,23,0,6.0,179.6624203821656,352.0,62.0,83.42115955594045,9690.187898089172,12536.0,5540.0,1719.1030600101747,50.181528662420384,100.0,0.0,42.77867246707589,0.3375796178343949,0.24203821656050956,11,11,0.3885350318471338,33,42197.5660027937,42197.5660027937,1.9013258660971617,314,316,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,8,84.904,29.409,33.299,22.196,286.0,280.0,332.0,False,2023-10-29 20:13:53.216000+00:00,47.0,25.1,high,1,MEDIUM,1,23,0,7.0,177.51746031746032,332.0,62.0,83.51520447006638,9611.406349206349,12107.0,5328.0,1789.4927258395612,52.612698412698414,100.0,0.0,42.693100041239305,0.3682539682539683,0.23174603174603176,10,10,0.0031746031746031746,33,42272.10444883484,42272.10444883484,1.908220438702058,315,327,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,9,84.523,29.198,33.173,22.152,289.0,281.0,333.0,False,2023-10-29 20:14:53.215000+00:00,47.0,25.3,high,1,MEDIUM,1,23,0,8.0,182.54746835443038,334.0,64.0,82.7293950784512,9676.37341772152,11953.0,5666.0,1754.7984899429453,52.699367088607595,100.0,0.0,43.097565200156055,0.370253164556962,0.22151898734177214,9,9,0.0379746835443038,33,42261.90205397008,42261.90205397008,1.9056975532797837,316,326,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,10,84.965,28.921,33.631,22.413,290.0,286.0,342.0,False,2023-10-29 20:16:53.213000+00:00,47.2,25.4,high,1,MEDIUM,1,23,0,9.0,180.32208588957056,354.0,62.0,85.05456893231874,9480.791411042945,12729.0,4942.0,1959.4985193380965,49.17484662576687,100.0,0.0,43.22806666595053,0.3282208588957055,0.24233128834355827,10,10,0.4325153374233129,32,42140.45738314318,42140.45738314318,1.8948931227947972,326,326,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,11,84.984,28.847,33.813,22.324,,284.0,354.0,False,2023-10-29 20:17:53.212000+00:00,47.2,25.4,high,1,MEDIUM,1,23,0,10.0,178.446875,355.0,64.0,83.51562535079513,9602.678125,12653.0,5403.0,1814.9420547283278,50.784375,100.0,0.0,42.62680061721,0.334375,0.221875,10,10,0.440625,34,42383.99081649529,42383.99081649529,1.9234277565804079,320,328,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,12,85.139,28.859,33.819,22.461,296.0,285.0,352.0,False,2023-10-29 20:18:53.211000+00:00,47.3,25.3,high,1,MEDIUM,1,23,0,11.0,176.4056603773585,354.0,63.0,85.2878712024719,9483.201257861636,12783.0,5511.0,1875.4406535611477,49.144654088050316,100.0,0.0,42.727134306110685,0.330188679245283,0.24213836477987422,11,11,0.42452830188679247,31,42146.04049868132,42146.04049868132,1.9182069665561643,318,323,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,13,85.255,28.908,33.796,22.551,294.0,283.0,356.0,False,2023-10-29 20:20:53.224000+00:00,47.4,25.4,high,1,MEDIUM,1,23,0,12.0,181.87575757575758,355.0,62.0,85.52585832722112,9531.339393939394,12649.0,5402.0,1921.6147881151057,50.518181818181816,100.0,0.0,42.96123661208636,0.35454545454545455,0.23939393939393938,11,11,0.45151515151515154,32,42359.63110179013,42359.63110179013,1.89849548085832,330,334,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,14,85.2,29.079,33.742,22.379,279.0,286.0,355.0,False,2023-10-29 20:21:53.208000+00:00,47.6,25.5,high,1,MEDIUM,1,23,0,13.0,179.21451104100947,354.0,63.0,84.6518088904202,9464.05047318612,12670.0,5611.0,1904.499910507843,48.305993690851736,100.0,0.0,42.92144238538123,0.3312302839116719,0.24290220820189273,9,9,0.4384858044164038,34,42329.04720677719,42329.04720677719,1.9244903892389364,317,320,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,15,85.77,29.232,34.031,22.507,295.0,285.0,348.0,False,2023-10-29 20:23:53.221000+00:00,47.4,25.6,high,1,MEDIUM,1,23,0,14.0,178.71651090342678,355.0,58.0,85.86175228939989,9429.420560747663,12692.0,4974.0,1985.2846686689597,50.299065420560744,100.0,0.0,42.782041597365485,0.34890965732087226,0.2118380062305296,9,9,0.43613707165109034,32,41977.904645042436,41977.904645042436,1.899233943752074,321,327,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,16,85.748,29.381,33.843,22.524,279.0,288.0,353.0,False,2023-10-29 20:24:53.220000+00:00,47.4,25.7,high,1,MEDIUM,1,23,0,15.0,175.76582278481013,355.0,62.0,84.50980526748563,9411.272151898735,12714.0,5314.0,1978.2457455358806,49.5126582278481,100.0,0.0,43.29004875005254,0.33860759493670883,0.25316455696202533,10,10,0.4430379746835443,33,42411.924388655105,42411.924388655105,1.916949685444526,316,333,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,17,85.53,29.108,33.885,22.537,289.0,286.0,355.0,False,2023-10-29 20:26:53.218000+00:00,47.5,25.7,high,1,MEDIUM,1,23,0,16.0,177.2,355.0,62.0,83.21949891702064,9437.809375,12716.0,5450.0,1900.6920461471684,48.996875,100.0,0.0,42.72320054998659,0.328125,0.21875,10,10,0.421875,34,42165.215859962904,42165.215859962904,1.9017809033750785,320,334,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,18,85.736,29.19,34.087,22.459,297.0,284.0,343.0,False,2023-10-29 20:27:53.217000+00:00,47.1,25.6,high,1,MEDIUM,1,23,0,17.0,180.10191082802547,354.0,63.0,85.95878768957895,9573.675159235669,12606.0,5328.0,1879.761592881085,49.802547770700635,100.0,0.0,42.654729875712626,0.34394904458598724,0.21656050955414013,10,10,0.3980891719745223,36,42386.58343612243,42386.58343612243,1.8825698167163527,314,327,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,19,85.668,29.595,33.651,22.422,293.0,277.0,333.0,False,2023-10-29 20:28:53.216000+00:00,47.7,25.5,high,1,MEDIUM,1,23,0,18.0,176.3161094224924,334.0,63.0,80.34101188268997,9506.69300911854,12093.0,5630.0,1787.4579970357158,50.51367781155015,100.0,0.0,42.71379938500289,0.3434650455927052,0.23404255319148937,10,10,0.0,35,42212.653969139785,42212.653969139785,1.9257077385946344,329,336,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,20,85.549,29.711,33.521,22.317,288.0,279.0,335.0,False,2023-10-29 20:30:53.214000+00:00,47.2,25.5,high,1,MEDIUM,1,23,0,19.0,177.25867507886434,335.0,64.0,82.08230055938708,9457.599369085174,12081.0,5466.0,1883.8789704069522,51.31545741324921,100.0,0.0,42.560421116466436,0.3470031545741325,0.21451104100946372,11,11,0.0,31,42228.46789236863,42228.46789236863,1.8900808788112062,317,320,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,21,85.373,29.509,33.431,22.433,289.0,280.0,334.0,False,2023-10-29 20:31:53.244000+00:00,47.2,25.5,high,1,MEDIUM,1,23,0,20.0,177.01597444089458,333.0,63.0,81.98458750440669,9299.447284345048,12291.0,5454.0,1979.737309017605,49.843450479233226,100.0,0.0,42.92304314494287,0.33226837060702874,0.23003194888178913,12,12,0.0,29,42112.19140440207,42112.19140440207,1.8911825648361673,313,330,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,22,85.48,29.66,33.51,22.31,287.0,280.0,,False,2023-10-29 20:33:53.258000+00:00,47.0,25.6,high,1,MEDIUM,1,23,0,21.0,181.2962962962963,334.0,60.0,81.48448226797609,9609.851851851852,12006.0,5222.0,1870.9853010033628,52.91358024691358,100.0,0.0,43.15388700598177,0.37962962962962965,0.2345679012345679,10,10,0.0,31,42401.77917698889,42401.77917698889,1.9004220658064463,324,333,True,True
2023,1223,Mexico City Grand Prix,2023-10-27T18:30:00+00:00,27,10,9181,Race,20,Kevin MAGNUSSEN,Haas F1 Team,23,88.228,29.506,33.253,25.469,291.0,280.0,332.0,False,2023-10-29 20:34:53.272000+00:00,47.0,25.7,high,1,MEDIUM,1,23,0,22.0,167.69911504424778,332.0,61.0,81.03339400006429,9314.410029498526,12325.0,5498.0,1832.1224196241308,50.53392330383481,100.0,0.0,42.90960381950549,0.35398230088495575,0.25073746312684364,13,13,0.0,28,41984.96029553264,41984.96029553264,1.880464143479501,339,340,True,True
