season,meeting_key,meeting_name,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,1,85.19,33.399,28.36,23.431,277.0,267,205.0,False,1,MEDIUM,1,31,0,0.0,181.14848484848486,311.0,0.0,64.82381072644723,10398.70606060606,12598.0,4963.0,1312.6357643928757,56.93030303030303,100.0,0.0,41.00182542018051,0.37272727272727274,0.22121212121212122,10,10,1.0,60,42255.78464456765,42255.78464456765,1.8236400768156744,330,330,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,2,77.392,26.87,27.629,22.893,,277,307.0,False,1,MEDIUM,1,31,0,1.0,194.9106529209622,321.0,85.0,65.34948806978238,10331.405498281787,12206.0,6142.0,1257.7009518833936,61.16494845360825,100.0,0.0,42.53537369502412,0.46735395189003437,0.20618556701030927,10,10,0.32646048109965636,46,41990.08144143785,41990.08144143785,1.839555030696149,291,298,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,3,76.865,26.364,27.558,22.943,280.0,276,294.0,False,1,MEDIUM,1,31,0,2.0,198.83859649122806,327.0,89.0,65.25949753930682,10180.919298245613,12204.0,6520.0,1341.2858600609743,59.88070175438597,100.0,0.0,43.354594400684825,0.4666666666666667,0.21754385964912282,10,10,0.24912280701754386,39,41858.8618090489,41858.8618090489,1.8761467787991284,285,305,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,4,76.661,26.199,27.738,22.724,281.0,276,288.0,False,1,MEDIUM,1,31,0,3.0,196.32404181184668,326.0,88.0,65.03193705115534,10193.358885017422,12263.0,6400.0,1319.374778067041,58.75261324041812,100.0,0.0,43.52953403026764,0.44947735191637633,0.23693379790940766,11,11,0.24041811846689895,36,41933.12317022989,41933.12317022989,1.898115939326605,287,297,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,5,77.135,26.409,27.825,22.901,279.0,273,315.0,False,1,MEDIUM,1,31,0,4.0,197.53793103448277,332.0,89.0,65.66419490309087,10190.696551724139,12025.0,6088.0,1361.4581955623798,61.50344827586207,100.0,0.0,42.64636042002777,0.4827586206896552,0.22413793103448276,10,10,0.25862068965517243,39,42321.581054027585,42321.581054027585,1.8551481164725816,290,305,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,6,76.7,26.13,27.613,22.957,287.0,275,,False,1,MEDIUM,1,31,0,5.0,200.6877192982456,329.0,90.0,66.21213136889972,10372.080701754387,12133.0,6407.0,1288.9106064355137,61.30877192982456,100.0,0.0,43.757177980391205,0.49473684210526314,0.22807017543859648,10,10,0.2736842105263158,39,42126.768116895895,42126.768116895895,1.873176359083873,285,287,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,7,77.167,26.23,27.929,23.008,285.0,265,302.0,False,1,MEDIUM,1,31,0,6.0,195.78397212543555,327.0,89.0,62.851426109621094,10221.993031358885,12111.0,6273.0,1317.8926769526324,59.822299651567945,100.0,0.0,43.440934198628625,0.47735191637630664,0.22996515679442509,10,10,0.013937282229965157,38,41675.86420105712,41675.86420105712,1.8617621821129418,287,294,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,8,77.995,26.912,28.043,23.04,286.0,266,306.0,False,1,MEDIUM,1,31,0,7.0,195.67676767676767,308.0,90.0,62.89264461329674,10259.31313131313,12137.0,6497.0,1298.011581971419,59.97979797979798,100.0,0.0,43.634457964373865,0.4713804713804714,0.24579124579124578,10,10,0.0,37,41932.36326221589,41932.36326221589,1.8544024273210555,297,298,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,9,77.448,26.211,28.111,23.126,285.0,264,299.0,False,1,MEDIUM,1,31,0,8.0,197.25806451612902,310.0,89.0,62.81626559653197,10182.372759856631,11854.0,6512.0,1289.9408883583353,61.18279569892473,100.0,0.0,43.22118147835369,0.4910394265232975,0.22580645161290322,11,11,0.0,39,41985.00270871719,41985.00270871719,1.8754023058803155,279,301,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,10,77.528,26.24,28.165,23.123,,263,298.0,False,1,MEDIUM,1,31,0,9.0,195.96610169491527,306.0,88.0,62.794949084826314,10188.135593220339,11937.0,6432.0,1284.5609215897452,61.945762711864404,100.0,0.0,42.53354138867746,0.47796610169491527,0.22033898305084745,11,11,0.0,37,42020.582630858735,42020.582630858735,1.8753921248543584,295,295,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,11,77.672,26.303,28.207,23.162,,264,307.0,False,1,MEDIUM,1,31,0,10.0,194.47297297297297,309.0,88.0,64.09757615963188,10230.43581081081,11859.0,6256.0,1350.9232238327088,62.152027027027025,100.0,0.0,43.077874125058734,0.5,0.2195945945945946,11,11,0.0,42,41927.43129276709,41927.43129276709,1.862078201276923,296,292,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,12,77.509,26.286,28.093,23.13,284.0,264,298.0,False,1,MEDIUM,1,31,0,11.0,194.91666666666666,305.0,90.0,63.12663639243122,10166.5,11879.0,6354.0,1333.2183283735305,61.802083333333336,100.0,0.0,42.89091941054591,0.4930555555555556,0.21875,11,11,0.0,39,42240.985969380665,42240.985969380665,1.9004778932015758,288,309,True,True
2024,1243,Dutch Grand Prix,9582,Race,14,Fernando ALONSO,Aston Martin,13,77.112,25.99,27.973,23.149,285.0,264,303.0,False,1,MEDIUM,1,31,0,12.0,198.47457627118644,309.0,88.0,63.50645394459577,10242.64406779661,11966.0,6521.0,1303.2722644736075,62.00677966101695,100.0,0.0,43.759124431201194,0.511864406779661,0.23389830508474577,11,11,0.0,33,42228.03971563993,42228.03971563993,1.8672294191291907,295,301,True,True
