season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,1,97.937,32.187,44.183,21.567,158.0,177,249,False,2023-05-28 13:02:43.693000+00:00,42.3,25.1,1,MEDIUM,1,20,0,0.0,125.12401055408971,262.0,0.0,63.061831941101254,9007.664907651715,13335.0,3546.0,2260.1851165477665,39.13720316622691,100.0,0.0,39.23048951029414,0.20844327176781002,0.3007915567282322,31,31,1.0,44,33995.34548849998,33995.34548849998,1.7244968569333514,379,378,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,2,79.658,21.209,37.307,21.142,184.0,181,286,False,2023-05-28 13:04:43.690000+00:00,43.1,25.2,1,MEDIUM,1,20,0,1.0,148.53205128205127,290.0,43.0,65.3990139375004,9092.445512820514,12386.0,4400.0,1884.6109364127472,45.47115384615385,100.0,0.0,42.58512366593524,0.30128205128205127,0.32051282051282054,13,13,0.9935897435897436,45,32726.890478004767,32726.890478004767,1.7675512307000874,312,313,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,3,80.219,21.279,37.588,21.352,181.0,180,284,False,2023-05-28 13:05:43.705000+00:00,42.8,25.2,1,MEDIUM,1,20,0,2.0,147.24503311258277,286.0,42.0,65.36007924393711,9042.413907284768,12407.0,4449.0,1898.422694246925,43.77814569536424,100.0,0.0,42.147413005445785,0.2682119205298013,0.2947019867549669,13,13,0.10927152317880795,41,32657.1480926643,32657.1480926643,1.7677096606167473,302,312,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,4,80.246,21.243,37.688,21.315,174.0,181,284,False,2023-05-28 13:07:43.687000+00:00,42.8,25.4,1,MEDIUM,1,20,0,3.0,145.96563573883162,286.0,44.0,63.74723648366053,9072.14089347079,12122.0,4377.0,1874.5488045657435,40.90378006872852,100.0,0.0,42.297559329469365,0.2646048109965636,0.3333333333333333,13,13,0.10652920962199312,45,32578.887352022117,32578.887352022117,1.7673479739495308,291,314,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,5,80.214,21.315,37.65,21.249,177.0,178,284,False,2023-05-28 13:08:43.686000+00:00,42.4,25.5,1,MEDIUM,1,20,0,4.0,148.50814332247558,285.0,43.0,63.50861670849882,9131.807817589577,12772.0,4536.0,1829.0504323934208,41.44625407166124,100.0,0.0,42.25052717101417,0.2671009771986971,0.3289902280130293,13,13,0.12052117263843648,43,32568.43891896523,32568.43891896523,1.7596377588805139,307,319,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,6,79.312,20.965,37.272,21.075,184.0,181,284,False,2023-05-28 13:09:43.685000+00:00,42.4,25.4,1,MEDIUM,1,20,0,5.0,148.78187919463087,287.0,41.0,66.52725187549994,9161.694630872484,12548.0,4461.0,1883.0016602189387,42.86577181208054,100.0,0.0,42.41322095352613,0.27181208053691275,0.3221476510067114,12,12,0.11409395973154363,46,32608.42290902746,32608.42290902746,1.7515285462403059,298,292,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,7,79.239,20.906,37.228,21.105,183.0,184,284,False,2023-05-28 13:11:43.698000+00:00,41.4,25.4,1,MEDIUM,1,20,0,6.0,148.87947882736157,287.0,42.0,65.376497702505,9116.094462540717,11753.0,4468.0,1843.325297034126,43.931596091205215,100.0,0.0,42.1863233127893,0.2703583061889251,0.30618892508143325,13,13,0.11726384364820847,44,32470.63256529098,32470.63256529098,1.7424302141763819,307,304,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,8,78.947,20.916,37.061,20.97,191.0,183,284,False,2023-05-28 13:12:43.697000+00:00,40.9,25.4,1,MEDIUM,1,20,0,7.0,151.4570446735395,286.0,44.0,64.7369037840161,9255.701030927836,12018.0,4618.0,1833.2576163586725,44.97250859106529,100.0,0.0,42.65927422275402,0.29553264604810997,0.3024054982817869,13,13,0.10996563573883161,47,32495.7596902386,32495.7596902386,1.7616417255376087,291,299,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,9,79.529,20.967,37.227,21.335,190.0,183,283,False,2023-05-28 13:13:43.696000+00:00,41.0,25.4,1,MEDIUM,1,20,0,8.0,149.7054794520548,285.0,41.0,64.58647890732888,9230.732876712329,12431.0,4559.0,1842.594969917615,44.27739726027397,100.0,0.0,42.084167573435906,0.2705479452054795,0.3116438356164384,12,12,0.00684931506849315,45,32340.53586701937,32340.53586701937,1.7650306033121057,292,310,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,10,80.334,21.155,37.753,21.426,182.0,181,282,False,2023-05-28 13:15:43.694000+00:00,40.9,25.5,1,MEDIUM,1,20,0,9.0,146.01980198019803,284.0,42.0,63.39097293357895,9182.719471947195,12298.0,4501.0,1880.0895010251686,42.40924092409241,100.0,0.0,41.71272388309394,0.25412541254125415,0.29042904290429045,13,13,0.0,48,32448.35672856856,32448.35672856856,1.7575436607795443,303,311,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,11,80.089,21.219,37.432,21.438,187.0,180,281,False,2023-05-28 13:16:43.693000+00:00,40.2,25.4,1,MEDIUM,1,20,0,10.0,148.29084967320262,284.0,40.0,63.64266856973197,9171.35294117647,11897.0,4495.0,1833.3391228806563,44.42483660130719,100.0,0.0,42.36083602686412,0.28431372549019607,0.29411764705882354,12,12,0.0,44,32589.129089736467,32589.129089736467,1.7704616216020979,306,307,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,2,Logan SARGEANT,Williams,12,80.638,21.454,37.515,21.669,191.0,180,281,False,2023-05-28 13:17:43.676000+00:00,40.0,25.3,1,MEDIUM,1,20,0,11.0,145.93023255813952,287.0,41.0,63.30885991549474,9108.02657807309,12000.0,4505.0,1864.9251655355392,44.42857142857143,100.0,0.0,41.87680533265978,0.2591362126245847,0.27906976744186046,12,12,0.0,41,32529.50603184537,32529.50603184537,1.7775588327711376,301,309,True,True
