season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,1,119.203,40.014,19.695,59.494,262.0,301,251.0,False,2023-04-02 05:03:37.637000+00:00,34.6,17.4,1,MEDIUM,1,8,0,0.0,160.84494382022473,304.0,0.0,81.74119615342285,9339.411235955056,12479.0,3502.0,2121.6609868790392,47.53707865168539,99.0,0.0,42.40417189042742,0.31685393258426964,0.1842696629213483,10,10,1.0,50,53648.95646389671,53648.95646389671,1.9578422173105634,445,437,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,2,127.15,45.379,30.728,51.043,132.0,162,221.0,False,2023-04-02 05:05:37.635000+00:00,34.2,17.5,1,MEDIUM,1,8,0,1.0,148.03485838779957,269.0,67.0,46.651244937020124,9226.947712418301,12074.0,5885.0,1506.0436061652524,35.368191721132895,98.0,0.0,36.80451732951633,0.1394335511982571,0.16775599128540306,22,22,1.0,36,52249.15071066084,52249.15071066084,1.7502368319141428,459,481,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,3,124.169,48.588,28.234,47.347,99.0,106,102.0,False,2023-04-02 05:07:37.634000+00:00,34.2,17.6,1,MEDIUM,1,8,0,2.0,153.69330453563714,287.0,60.0,52.776484742542564,9452.714902807775,12227.0,5286.0,1619.9095649551546,41.41036717062635,98.0,0.0,39.490054800657376,0.21166306695464362,0.20734341252699784,20,20,1.0,45,52293.040623640154,52293.040623640154,1.7028611980998554,463,472,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,4,85.428,30.0,18.948,36.48,272.0,301,294.0,False,2023-04-02 05:09:37.633000+00:00,34.4,17.8,1,MEDIUM,1,8,0,3.0,221.1851851851852,305.0,88.0,60.02008123029852,10574.805555555555,12044.0,8080.0,820.7661971980589,71.0895061728395,98.0,0.0,38.980147064733266,0.595679012345679,0.16049382716049382,7,7,1.0,37,52203.3935076975,52203.3935076975,1.7751984203755125,324,333,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,5,84.996,29.732,18.729,36.535,270.0,300,293.0,False,2023-04-02 05:10:37.632000+00:00,34.3,17.8,1,MEDIUM,1,8,0,4.0,222.21052631578948,305.0,89.0,61.45626157959082,10558.086687306502,11994.0,7845.0,842.6075618704263,71.95975232198143,98.0,0.0,38.48712046963138,0.5975232198142415,0.1609907120743034,7,7,0.9938080495356038,40,52238.054633476626,52238.054633476626,1.7999082024379507,323,330,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,6,84.052,29.532,18.493,36.027,272.0,318,,False,2023-04-02 05:12:37.631000+00:00,33.7,17.7,1,MEDIUM,1,8,0,5.0,223.4353312302839,322.0,86.0,63.920443560855155,10548.72239747634,11780.0,6762.0,985.8022395130539,72.63406940063092,98.0,0.0,38.15035636807285,0.5993690851735016,0.14511041009463724,7,7,0.3911671924290221,37,52049.90568608689,52049.90568608689,1.7786187859088403,317,321,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,7,101.556,29.08,25.003,47.473,270.0,207,313.0,False,2023-04-02 05:13:37.645000+00:00,33.7,17.8,1,MEDIUM,1,8,0,6.0,184.00804289544237,317.0,72.0,64.3045905380499,9961.048257372655,11954.0,6331.0,1378.2057644047634,54.62734584450402,98.0,0.0,41.13481402810812,0.35656836461126007,0.1581769436997319,8,8,0.7560321715817694,42,52184.33365168322,52184.33365168322,1.7397743858826868,373,386,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,8,1092.634,43.941,43.737,,120.0,143,244.0,False,2023-04-02 05:15:37.644000+00:00,33.7,17.8,1,MEDIUM,1,8,0,7.0,17.252465483234715,285.0,0.0,44.27182452287362,1771.0766765285996,11696.0,0.0,3125.306947022153,3.36267258382643,98.0,0.0,12.952247950822425,0.00641025641025641,0.04215976331360947,19,19,1.0,42,52096.33273545025,52096.33273545025,0.7639534147452545,4056,4169,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,9,194.742,42.594,52.419,99.729,198.0,87,204.0,True,2023-04-02 05:33:37.678000+00:00,32.9,17.6,2,HARD,8,54,0,1.0,97.58041958041959,267.0,0.0,76.23706242069692,7663.567832167832,12013.0,3015.0,2747.4647256744483,28.45034965034965,98.0,0.0,37.00200310987878,0.13986013986013987,0.22237762237762237,19,19,1.0,58,52451.813532270375,52451.813532270375,1.7376183017986024,715,761,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,10,91.821,35.008,19.283,37.53,262.0,300,248.0,False,2023-04-02 05:36:37.645000+00:00,32.8,17.9,2,HARD,8,54,0,2.0,204.5203488372093,305.0,79.0,65.39526193539746,10458.162790697674,12129.0,7026.0,977.8841285387681,64.54651162790698,98.0,0.0,40.93163812332909,0.48255813953488375,0.2180232558139535,10,10,1.0,48,52540.47416601489,52540.47416601489,1.751661222773308,344,356,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,11,85.221,29.787,18.968,36.466,272.0,292,298.0,False,2023-04-02 05:38:37.691000+00:00,33.1,18.0,2,HARD,8,54,0,3.0,220.08832807570977,303.0,89.0,61.538516748268385,10509.794952681388,11982.0,6565.0,974.1602833415759,69.6845425867508,98.0,0.0,39.91720351505973,0.580441640378549,0.15772870662460567,7,7,0.9968454258675079,35,52318.29296608924,52318.29296608924,1.7686560289590618,317,329,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,81,Oscar PIASTRI,McLaren,12,83.759,29.464,18.371,35.924,275.0,315,291.0,False,2023-04-02 05:39:37.643000+00:00,33.0,18.0,2,HARD,8,54,0,4.0,224.2405498281787,323.0,87.0,63.378564826152186,10572.79381443299,11867.0,6819.0,1009.8710298876844,72.61512027491409,98.0,0.0,38.644066751425456,0.5979381443298969,0.15120274914089346,7,7,0.3848797250859107,38,52169.8984170488,52169.8984170488,1.7641477341623362,291,308,True,True
