season,meeting_key,meeting_name,meeting_date_start,meeting_day,meeting_month,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,1,106.397,39.057,43.162,24.178,230.0,249,231.0,False,2024-03-02 15:03:56.545000+00:00,23.8,18.2,medium,1,SOFT,1,10,0,0.0,180.2089552238806,299.0,0.0,71.39471334723123,9861.925373134329,12020.0,4645.0,1693.9851595568925,57.649253731343286,100.0,0.0,44.30664137115718,0.4527363184079602,0.24129353233830847,15,15,0.9975124378109452,62,52689.148831732666,52689.148831732666,1.7351605724009092,402,407,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,2,98.481,31.096,43.005,24.38,231.0,248,308.0,False,2024-03-02 15:05:56.551000+00:00,23.8,18.3,medium,1,SOFT,1,10,0,1.0,196.17333333333335,315.0,56.0,70.92105908841339,9883.354666666666,11927.0,4690.0,1677.095832546515,62.63466666666667,100.0,0.0,42.872864746311926,0.4826666666666667,0.216,8,8,0.248,53,53186.40747182443,53186.40747182443,1.7538027532260085,375,393,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,3,98.707,31.105,43.155,24.447,229.0,245,,False,2024-03-02 15:06:56.557000+00:00,23.8,18.3,medium,1,SOFT,1,10,0,2.0,193.2451790633609,315.0,59.0,71.1230102495065,9655.818181818182,11851.0,4957.0,1729.4436373486822,60.672176308539946,100.0,0.0,43.8475316323497,0.46831955922865015,0.21212121212121213,8,8,0.2975206611570248,53,53178.03030936503,53178.03030936503,1.7272711143899988,363,386,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,4,98.39,31.044,42.904,24.442,228.0,249,309.0,False,2024-03-02 15:08:56.557000+00:00,23.7,18.3,medium,1,SOFT,1,10,0,3.0,197.14477211796248,320.0,56.0,69.94391054840513,9839.112600536193,12259.0,4810.0,1667.874178967153,61.25201072386059,100.0,0.0,43.550541068100195,0.4745308310991957,0.19839142091152814,8,8,0.3002680965147453,52,53061.33389843364,53061.33389843364,1.7229462211011741,373,394,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,5,98.757,31.048,43.209,24.5,227.0,248,312.0,False,2024-03-02 15:09:56.553000+00:00,23.6,18.3,medium,1,SOFT,1,10,0,4.0,193.7192513368984,317.0,59.0,71.917650496352,9760.775401069519,11835.0,4886.0,1710.0404153944996,60.48663101604278,100.0,0.0,43.4994447427553,0.4625668449197861,0.21390374331550802,8,8,0.3048128342245989,50,53227.746717618,53227.746717618,1.7173850836636413,374,378,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,6,98.582,31.037,42.981,24.564,,251,308.0,False,2024-03-02 15:11:56.552000+00:00,23.5,18.3,medium,1,SOFT,1,10,0,5.0,195.1416430594901,314.0,60.0,70.86457015097736,9728.266288951841,11837.0,4965.0,1689.0564600167124,61.475920679886684,100.0,0.0,43.32720377920958,0.4702549575070821,0.20679886685552407,9,9,0.3087818696883853,52,53166.26675898771,53166.26675898771,1.757021899800946,353,377,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,7,99.464,31.373,43.491,24.6,,251,313.0,False,2024-03-02 15:13:56.557000+00:00,23.5,18.3,medium,1,SOFT,1,10,0,6.0,191.98666666666668,318.0,61.0,70.8662389450874,9754.52,11944.0,4412.0,1782.4050520574722,60.397333333333336,100.0,0.0,43.81621609505879,0.4666666666666667,0.21866666666666668,8,8,0.2986666666666667,54,53240.086290880085,53240.086290880085,1.7504225369827962,375,390,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,8,99.58,31.566,43.336,24.678,,252,,False,2024-03-02 15:14:56.565000+00:00,23.7,18.3,medium,1,SOFT,1,10,0,7.0,191.64305177111717,315.0,57.0,70.69148998924288,9717.446866485014,11869.0,4931.0,1756.1964479516755,60.05722070844686,100.0,0.0,43.78333446662877,0.45776566757493187,0.23978201634877383,8,8,0.2997275204359673,54,53174.91757018982,53174.91757018982,1.7231945584493393,367,384,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,9,99.366,31.398,43.299,24.669,228.0,252,310.0,False,2024-03-02 15:16:56.572000+00:00,23.5,18.2,medium,1,SOFT,1,10,0,8.0,191.06738544474393,315.0,57.0,71.06011492810413,9729.401617250674,11950.0,4991.0,1759.9342973210312,60.04851752021563,100.0,0.0,43.38038132987266,0.4528301886792453,0.22641509433962265,8,8,0.22911051212938005,52,53279.97231289532,53279.97231289532,1.7580219161310098,371,381,True,True
2024,1229,Bahrain Grand Prix,2024-02-29T11:30:00+00:00,29,2,9472,Race,2,Logan SARGEANT,Williams,10,161.86,83.3,46.732,31.828,208.0,195,293.0,False,2024-03-02 15:18:56.562000+00:00,23.5,18.2,medium,1,SOFT,1,10,0,9.0,119.97377049180328,301.0,0.0,94.10347966883792,7694.888524590164,11897.0,2931.0,2818.3097929809946,32.63442622950819,100.0,0.0,38.50700334533967,0.15901639344262294,0.26721311475409837,17,17,0.0,116,55981.937121560426,55981.937121560426,1.6039747305814704,610,613,True,True
