season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,1,91.968,32.561,28.929,30.478,266.0,258,205.0,False,2023-08-27 13:02:46.880000+00:00,29.7,17.6,medium,1,SOFT,1,2,0,0.0,164.50422535211268,279.0,0.0,59.46827166026498,9764.859154929578,12364.0,3680.0,1470.8932315000043,50.650704225352115,100.0,0.0,40.63179520023952,0.28169014084507044,0.22535211267605634,10,10,1.0,39,41682.55926808418,41682.55926808418,1.875056598689101,355,340,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,2,109.972,36.33,36.685,36.957,211.0,211,207.0,False,2023-08-27 13:04:46.878000+00:00,28.6,17.5,medium,1,SOFT,1,2,0,1.0,139.9976076555024,283.0,55.0,48.461077895892,9304.796650717703,12208.0,5638.0,1616.40718592392,32.122009569377994,100.0,0.0,32.99096503517382,0.05741626794258373,0.3133971291866029,14,14,1.0,35,41925.455561537055,41925.455561537055,1.8795080379675524,418,414,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,3,108.658,49.822,30.905,27.931,255.0,256,,True,2023-08-27 13:06:46.892000+00:00,27.3,17.2,medium,2,INTERMEDIATE,3,11,0,0.0,136.80048076923077,288.0,0.0,72.46548316108063,9076.014423076924,12619.0,3418.0,2145.7371614757776,44.07932692307692,100.0,0.0,39.40282540055938,0.2283653846153846,0.2692307692307692,13,13,1.0,39,41918.97538941989,41918.97538941989,1.7554039988059813,416,419,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,4,85.251,29.996,29.479,25.776,269.0,263,252.0,False,2023-08-27 13:07:46.906000+00:00,26.2,16.9,medium,2,INTERMEDIATE,3,11,0,1.0,175.096875,297.0,76.0,61.04347827765367,9816.43125,12225.0,5650.0,1630.923617240684,52.8875,100.0,0.0,43.4352229619004,0.375,0.271875,12,12,1.0,33,41772.40988339515,41772.40988339515,1.8740723869601796,320,328,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,5,83.461,28.478,29.064,25.919,282.0,260,279.0,False,2023-08-27 13:09:46.935000+00:00,24.8,16.4,medium,2,INTERMEDIATE,3,11,0,2.0,181.25589225589226,299.0,76.0,61.61585545728063,9811.245791245792,12108.0,5579.0,1463.9363947485872,52.245791245791246,100.0,0.0,43.62362198103569,0.3771043771043771,0.23905723905723905,11,11,1.0,33,41768.9799568254,41768.9799568254,1.921761881018776,297,319,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,6,82.503,28.276,28.735,25.492,280.0,262,296.0,False,2023-08-27 13:10:46.934000+00:00,24.6,16.2,medium,2,INTERMEDIATE,3,11,0,3.0,183.20195439739413,307.0,79.0,61.67101639572116,9852.065146579804,12138.0,5742.0,1539.7106127452075,57.08469055374593,100.0,0.0,43.51800698268056,0.42671009771986973,0.2182410423452769,12,12,1.0,31,41787.5895840587,41787.5895840587,1.9022101869102483,307,310,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,7,82.116,27.984,28.882,25.25,278.0,261,284.0,False,2023-08-27 13:12:46.963000+00:00,24.3,16.3,medium,2,INTERMEDIATE,3,11,0,4.0,187.7785234899329,301.0,78.0,60.60736722196657,9970.097315436242,12041.0,5751.0,1445.915947339719,58.66778523489933,100.0,0.0,44.049930133420695,0.44966442953020136,0.2181208053691275,10,10,1.0,31,41777.01245873755,41777.01245873755,1.8702010182468676,298,303,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,8,83.232,28.241,29.497,25.494,280.0,261,281.0,False,2023-08-27 13:13:46.978000+00:00,24.2,16.4,medium,2,INTERMEDIATE,3,11,0,5.0,183.34915254237288,294.0,79.0,60.520707684261666,9840.308474576272,11941.0,5564.0,1478.6345842218743,55.440677966101696,100.0,0.0,43.39923891640743,0.4067796610169492,0.20677966101694914,11,11,1.0,32,41892.850337813885,41892.850337813885,1.9028747579858656,295,311,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,9,83.313,28.053,29.698,25.562,279.0,262,,False,2023-08-27 13:14:46.977000+00:00,24.1,16.5,medium,2,INTERMEDIATE,3,11,0,6.0,183.397476340694,297.0,82.0,62.53982751156966,9859.394321766562,11930.0,6003.0,1510.9906956580621,57.34700315457413,100.0,0.0,43.38674402700638,0.4195583596214511,0.1892744479495268,12,12,1.0,33,41718.02442135818,41718.02442135818,1.9022854423060038,317,328,True,True
2023,1217,Dutch Grand Prix,2023-08-25T10:30:00+00:00,9149,Race,1,Max VERSTAPPEN,Red Bull Racing,10,83.698,28.262,30.004,25.432,278.0,261,278.0,False,2023-08-27 13:16:46.975000+00:00,24.1,16.5,medium,2,INTERMEDIATE,3,11,0,7.0,181.64705882352942,296.0,79.0,61.83794272192544,9830.600619195047,11869.0,5777.0,1523.3677185171182,56.3312693498452,100.0,0.0,43.762854959887434,0.42105263157894735,0.20123839009287925,12,12,0.9473684210526315,33,41904.4374333346,41904.4374333346,1.8850235937037974,323,312,True,True
