season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,1,110.484,41.202,43.607,25.675,201.0,216,313,False,2023-04-30 11:04:11.805000+00:00,43.4,24.9,1,MEDIUM,1,11,0,0.0,192.78846153846155,320.0,0.0,80.55079895952461,10062.98076923077,11975.0,5584.0,1502.0370157707705,69.54807692307692,100.0,0.0,40.31084264516575,0.5600961538461539,0.19471153846153846,16,16,1.0,60,58743.13760303687,58743.13760303687,1.8214202404360464,416,412,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,2,107.656,38.192,43.852,25.612,196.0,213,315,False,2023-04-30 11:06:11.803000+00:00,43.3,25.0,1,MEDIUM,1,11,0,1.0,201.01187648456056,321.0,71.0,78.44971974954942,10115.040380047505,12062.0,6323.0,1479.4928677211865,67.6769596199525,100.0,0.0,42.14470227618755,0.5534441805225653,0.22327790973871733,14,14,0.997624703087886,56,59348.04517470783,59348.04517470783,1.8554255735113694,421,421,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,3,108.151,38.363,43.858,25.93,208.0,212,315,False,2023-04-30 11:07:11.818000+00:00,42.9,25.0,1,MEDIUM,1,11,0,2.0,198.78217821782178,319.0,70.0,79.79625713453676,10043.415841584158,11867.0,5912.0,1562.4931383125484,66.63861386138613,100.0,0.0,42.312815441115085,0.556930693069307,0.21782178217821782,12,12,0.0,55,59331.09724513281,59331.09724513281,1.8326261667318797,404,408,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,4,107.966,38.658,43.613,25.695,202.0,221,319,False,2023-04-30 11:09:11.815000+00:00,43.1,25.0,1,MEDIUM,1,11,0,3.0,199.60545905707195,328.0,68.0,80.07159122972227,10157.79900744417,11995.0,6173.0,1482.5141166289034,67.05707196029776,100.0,0.0,41.83340726781671,0.5384615384615384,0.23821339950372208,13,13,0.07692307692307693,60,59326.12551997784,59326.12551997784,1.8431552638194346,403,403,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,5,107.757,38.419,43.652,25.686,201.0,214,317,False,2023-04-30 11:11:11.829000+00:00,43.0,24.9,1,MEDIUM,1,11,0,4.0,197.87259615384616,325.0,68.0,79.56631619037128,10035.932692307691,12012.0,6195.0,1538.5843269208865,67.74278846153847,100.0,0.0,41.640502379033904,0.5552884615384616,0.21875,11,11,0.08413461538461539,54,59360.12265876592,59360.12265876592,1.8627364183093016,416,413,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,6,108.067,39.129,43.601,25.337,199.0,205,321,False,2023-04-30 11:13:11.811000+00:00,43.3,25.0,1,MEDIUM,1,11,0,5.0,197.13861386138615,338.0,68.0,81.81974630373362,9997.368811881188,12006.0,5966.0,1599.6405150358419,65.47277227722772,100.0,0.0,42.598246968504775,0.5297029702970297,0.2376237623762376,12,12,0.15099009900990099,60,59430.27631377267,59430.27631377267,1.842777231395701,404,411,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,7,107.157,38.156,43.555,25.446,205.0,220,322,False,2023-04-30 11:15:11.809000+00:00,42.3,24.8,1,MEDIUM,1,11,0,6.0,202.19602977667495,334.0,67.0,81.53450020507529,10123.37965260546,12006.0,6041.0,1550.7216865589219,67.94789081885857,100.0,0.0,41.96873188278532,0.56575682382134,0.22580645161290322,14,14,0.08684863523573201,53,59155.685735406885,59155.685735406885,1.8267907891201118,403,406,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,8,107.707,38.298,43.756,25.653,210.0,207,320,False,2023-04-30 11:16:11.808000+00:00,41.6,24.8,1,MEDIUM,1,11,0,7.0,199.37878787878788,323.0,68.0,80.45770552488271,10030.876262626263,11862.0,6029.0,1529.781696098945,68.21464646464646,100.0,0.0,41.46626823868636,0.5631313131313131,0.20959595959595959,13,13,0.0,53,58992.64933063577,58992.64933063577,1.861488161302679,396,398,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,9,107.421,38.199,43.642,25.58,206.0,209,318,False,2023-04-30 11:18:11.806000+00:00,41.7,25.0,1,MEDIUM,1,11,0,8.0,200.82089552238807,327.0,65.0,81.02679221044392,10001.296019900497,11849.0,5708.0,1589.3766071755601,67.1044776119403,100.0,0.0,41.58901057787398,0.5472636815920398,0.21890547263681592,13,13,0.0,51,59422.4442924327,59422.4442924327,1.8578479371665344,402,408,True,True
2023,1207,Azerbaijan Grand Prix,2023-04-28T09:30:00+00:00,9070,Race,16,Charles LECLERC,Ferrari,10,107.034,38.041,43.431,25.562,,209,319,False,2023-04-30 11:20:11.819000+00:00,42.2,25.0,1,MEDIUM,1,11,0,9.0,200.1425,325.0,70.0,80.05921054913046,10050.8975,11869.0,6247.0,1550.4293169937641,67.8675,100.0,0.0,41.52691830307181,0.555,0.2125,13,13,0.0,52,59365.3814485364,59365.3814485364,1.855859939676321,400,410,True,True
