season,meeting_key,meeting_name,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,2,112.131,28.552,39.859,43.72,150.0,173,247,True,2,HARD,1,70,0,1.0,103.8723897911833,252.0,0.0,61.478119047894495,8090.334106728538,11300.0,3845.0,1827.0965365305492,34.403712296983755,100.0,0.0,38.24623342722343,0.16473317865429235,0.3503480278422274,24,24,1.0,57,32756.137370723336,32756.137370723336,1.7435400910415062,431,425,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,3,90.396,26.896,41.393,22.107,158.0,178,277,False,2,HARD,1,70,0,2.0,130.7871720116618,282.0,33.0,60.43360001166428,8651.91253644315,11736.0,3753.0,1741.4903434291077,37.57142857142857,100.0,0.0,40.50274439105327,0.20408163265306123,0.35276967930029157,20,20,1.0,51,32822.86444207215,32822.86444207215,1.7441476883055667,343,359,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,4,83.698,21.765,39.055,22.878,177.0,175,278,False,2,HARD,1,70,0,3.0,142.33223684210526,281.0,41.0,63.90961555811466,8813.14802631579,11725.0,4530.0,1748.93680140966,40.963815789473685,100.0,0.0,41.576839215168356,0.23684210526315788,0.34210526315789475,13,13,0.14144736842105263,47,32623.637279984487,32623.637279984487,1.7899855370302507,304,330,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,5,83.494,21.829,39.045,22.62,167.0,178,277,False,2,HARD,1,70,0,4.0,142.55591054313098,279.0,42.0,64.18690936690335,8760.900958466455,11736.0,4617.0,1785.1205577008623,39.64536741214057,100.0,0.0,41.934820707907,0.24281150159744408,0.36421725239616615,13,13,0.10862619808306709,45,32444.53577947413,32444.53577947413,1.7447282194120124,313,325,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,6,82.649,21.728,38.731,22.19,168.0,180,281,False,2,HARD,1,70,0,5.0,143.44444444444446,282.0,42.0,63.2137160567802,8793.895238095238,11805.0,4584.0,1719.8061606747385,39.91111111111111,100.0,0.0,41.737026731102134,0.24126984126984127,0.35873015873015873,11,11,0.11746031746031746,45,32504.05690480877,32504.05690480877,1.7695357397783071,315,315,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,7,82.934,22.206,38.439,22.289,161.0,178,282,False,2,HARD,1,70,0,6.0,142.39743589743588,285.0,42.0,63.77968685219331,8827.448717948719,11740.0,4502.0,1704.530792250209,38.97115384615385,100.0,0.0,41.45080264234071,0.23397435897435898,0.34615384615384615,11,11,0.10576923076923077,43,32535.1410743241,32535.1410743241,1.7732622976824923,312,321,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,8,82.182,21.642,38.286,22.254,175.0,179,279,False,2,HARD,1,70,0,7.0,143.70491803278688,280.0,43.0,62.907984914292776,8881.51475409836,11834.0,4655.0,1755.2999334414883,40.514754098360655,100.0,0.0,41.880946941811274,0.2459016393442623,0.35737704918032787,14,14,0.10819672131147541,45,32558.583607889224,32558.583607889224,1.7586263683053394,305,315,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,9,81.81,21.629,37.916,22.265,167.0,175,279,False,2,HARD,1,70,0,8.0,144.04854368932038,281.0,43.0,62.82657776199249,8832.48220064725,11899.0,4860.0,1704.5215437326917,40.029126213592235,100.0,0.0,42.05146861294033,0.24271844660194175,0.36245954692556637,12,12,0.11326860841423948,45,32651.54255203788,32651.54255203788,1.7589170575144597,309,325,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,10,81.944,21.518,38.27,22.156,162.0,177,280,False,2,HARD,1,70,0,9.0,143.86754966887418,281.0,43.0,63.56648243137152,8978.864238410595,11956.0,4836.0,1686.3560615531355,41.562913907284766,100.0,0.0,42.2050460181,0.25165562913907286,0.34105960264900664,12,12,0.10264900662251655,47,32619.38697951936,32619.38697951936,1.7848277346839332,302,312,True,True
2024,1236,Monaco Grand Prix,9523,Race,24,ZHOU Guanyu,Kick Sauber,11,81.563,21.747,37.966,21.85,179.0,169,278,False,2,HARD,1,70,0,10.0,143.99346405228758,282.0,43.0,62.47383731961924,8845.977124183006,11959.0,4817.0,1776.9163482356234,41.029411764705884,100.0,0.0,41.7080866790269,0.21895424836601307,0.3562091503267974,11,11,0.1111111111111111,43,32595.01108245609,32595.01108245609,1.782690414210543,306,332,True,True
