season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,1,103.016,40.131,36.495,26.39,213.0,184,301,False,2023-05-07 19:33:25.355000+00:00,33.8,26.6,1,HARD,1,33,0,0.0,183.75456919060053,321.0,0.0,84.84088823935427,9922.655352480419,12416.0,4783.0,1622.6371715070713,57.52219321148825,100.0,0.0,41.20532429530445,0.42036553524804177,0.18798955613577023,10,10,1.0,50,52878.98873031848,52878.98873031848,1.8790403422898634,383,397,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,2,95.313,32.866,36.019,26.428,211.0,184,297,False,2023-05-07 19:35:25.369000+00:00,33.7,26.6,1,HARD,1,33,0,1.0,203.9041095890411,319.0,65.0,81.24449222782954,9832.224657534247,11893.0,5464.0,1686.101031746028,61.47945205479452,100.0,0.0,42.89500069508407,0.4876712328767123,0.2054794520547945,9,9,0.9972602739726028,32,53424.20327834452,53424.20327834452,1.9245565921287273,365,371,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,3,93.858,32.401,35.426,26.031,212.0,185,313,False,2023-05-07 19:37:25.368000+00:00,33.9,26.7,1,HARD,1,33,0,2.0,203.66204986149583,345.0,63.0,86.48771020700397,9976.634349030472,12517.0,5289.0,1904.234537492321,60.68421052631579,100.0,0.0,42.97934825856834,0.47645429362880887,0.22437673130193905,12,12,0.31024930747922436,35,53276.64628916699,53276.64628916699,1.8910064736145997,361,370,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,4,94.463,32.721,35.886,25.856,,184,325,False,2023-05-07 19:38:25.367000+00:00,33.9,26.7,1,HARD,1,33,0,3.0,202.47267759562843,345.0,66.0,87.07473121593743,9883.655737704918,12244.0,5170.0,1836.7734440486015,59.89890710382514,100.0,0.0,43.35226340083038,0.4781420765027322,0.23497267759562843,12,12,0.33879781420765026,38,53295.11501571007,53295.11501571007,1.901748632912096,366,377,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,5,93.708,32.331,35.467,25.91,,185,322,False,2023-05-07 19:40:25.350000+00:00,34.5,26.9,1,HARD,1,33,0,4.0,203.12290502793297,341.0,65.0,86.31135324407434,9877.259776536313,12188.0,5697.0,1785.0073477156425,60.37709497206704,100.0,0.0,43.41504554034592,0.4860335195530726,0.23743016759776536,9,9,0.33798882681564246,37,53161.23827271555,53161.23827271555,1.9284832503545632,358,370,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,6,93.835,32.236,35.788,25.811,207.0,182,335,False,2023-05-07 19:41:25.365000+00:00,35.2,26.9,1,HARD,1,33,0,5.0,207.43227665706053,340.0,65.0,85.71642743535693,9955.590778097983,12358.0,5190.0,1782.6270061098242,62.585014409221905,100.0,0.0,42.910813012745145,0.5072046109510087,0.22478386167146974,10,10,0.3573487031700288,35,53325.23538185371,53325.23538185371,1.9030931423051018,347,355,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,7,93.422,32.103,35.475,25.844,212.0,183,334,False,2023-05-07 19:43:25.363000+00:00,35.5,27.2,1,HARD,1,33,0,6.0,206.20639534883722,343.0,62.0,85.6708538048831,9908.418604651162,12378.0,5246.0,1840.5414519640824,59.46220930232558,100.0,0.0,44.12342324480177,0.48255813953488375,0.23546511627906977,9,9,0.3430232558139535,36,52980.51554099488,52980.51554099488,1.9234958833355817,344,369,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,8,94.352,32.972,35.436,25.944,214.0,184,319,False,2023-05-07 19:44:25.363000+00:00,35.6,27.3,1,HARD,1,33,0,7.0,202.20579710144926,336.0,63.0,85.49851068125372,9969.898550724638,12393.0,5501.0,1747.6411194698035,62.481159420289856,100.0,0.0,43.352486097450715,0.5072463768115942,0.22028985507246376,13,13,0.20579710144927535,38,53370.630590020664,53370.630590020664,1.932333821940053,345,367,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,9,93.474,32.115,35.479,25.88,211.0,185,314,False,2023-05-07 19:46:25.361000+00:00,37.4,27.5,1,HARD,1,33,0,8.0,204.6912568306011,335.0,64.0,84.41732321671965,9927.06830601093,12287.0,5492.0,1789.0643075158548,62.40983606557377,100.0,0.0,43.05284986378823,0.5081967213114754,0.1994535519125683,9,9,0.34972677595628415,39,53222.8573261753,53222.8573261753,1.8923243498069444,366,364,True,True
2023,1208,Miami Grand Prix,2023-05-05T18:00:00+00:00,9078,Race,27,Nico HULKENBERG,Haas F1 Team,10,93.938,32.225,35.861,25.852,210.0,183,323,False,2023-05-07 19:48:25.360000+00:00,37.9,27.7,1,HARD,1,33,0,9.0,206.81196581196582,336.0,64.0,84.79278563059468,9903.367521367521,12149.0,5483.0,1729.6980844120292,60.356125356125354,100.0,0.0,43.26024356503582,0.4757834757834758,0.22507122507122507,11,11,0.35327635327635326,38,53272.881254837994,53272.881254837994,1.875012998265718,351,358,True,True
