season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,1,114.062,39.365,19.12,55.577,261.0,310,247.0,False,2023-04-02 05:03:37.637000+00:00,34.6,17.4,1,MEDIUM,1,8,0,0.0,167.16,313.0,0.0,84.04109806937248,9799.64705882353,12147.0,3403.0,2128.028233480785,55.52470588235294,100.0,0.0,41.623805139910736,0.35764705882352943,0.17411764705882352,12,12,1.0,46,53382.27497837982,53382.27497837982,1.957980121088441,425,419,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,2,130.201,45.585,32.958,51.658,224.0,200,228.0,False,2023-04-02 05:05:37.635000+00:00,34.2,17.5,1,MEDIUM,1,8,0,1.0,143.5063829787234,250.0,67.0,48.78039109111635,9768.344680851063,12626.0,5850.0,1776.8261125913814,45.65744680851064,100.0,0.0,38.388325157198906,0.17446808510638298,0.18085106382978725,15,15,1.0,49,52253.393291300265,52253.393291300265,1.7582412173349402,470,490,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,3,124.796,46.162,29.67,48.964,192.0,178,183.0,False,2023-04-02 05:07:37.634000+00:00,34.2,17.6,1,MEDIUM,1,8,0,2.0,150.37124463519314,289.0,66.0,55.08387624392489,9965.881974248927,12744.0,5719.0,1704.7665633235963,47.18884120171674,100.0,0.0,41.1231632245479,0.27253218884120173,0.18669527896995708,18,18,1.0,44,52234.54336275363,52234.54336275363,1.676222066108528,466,474,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,4,85.299,29.88,18.731,36.688,273.0,302,292.0,False,2023-04-02 05:09:37.633000+00:00,34.4,17.8,1,MEDIUM,1,8,0,3.0,220.91331269349845,305.0,90.0,60.53133090321578,10574.981424148607,12084.0,6349.0,1161.9120383205677,72.61300309597523,100.0,0.0,40.01186454795259,0.6037151702786377,0.1393188854489164,7,7,1.0,34,52235.56507088675,52235.56507088675,1.7836328669031745,323,333,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,5,84.62,29.502,18.737,36.381,269.0,289,,False,2023-04-02 05:10:37.632000+00:00,34.3,17.8,1,MEDIUM,1,8,0,4.0,223.54828660436138,302.0,89.0,60.53266931745761,10530.903426791278,12013.0,6483.0,1131.968896469301,74.30841121495327,100.0,0.0,39.609797211933135,0.6261682242990654,0.13707165109034267,8,8,0.9968847352024922,32,52052.11398939128,52052.11398939128,1.779533629599132,321,329,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,6,84.11,29.272,18.683,36.155,267.0,293,295.0,False,2023-04-02 05:12:37.631000+00:00,33.7,17.7,1,MEDIUM,1,8,0,5.0,226.353125,304.0,90.0,58.29336092330219,10593.571875,12277.0,6578.0,1050.745456132923,76.959375,100.0,0.0,37.42018472174309,0.646875,0.1125,7,7,0.0,31,52089.825272684015,52089.825272684015,1.7739330257515888,320,321,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,7,101.839,29.343,20.89,51.606,,135,293.0,False,2023-04-02 05:13:37.645000+00:00,33.7,17.8,1,MEDIUM,1,8,0,6.0,184.95967741935485,302.0,87.0,65.05263367676238,10010.255376344086,12343.0,6169.0,1448.2072238728636,55.225806451612904,100.0,0.0,42.112657161082105,0.3870967741935484,0.13440860215053763,8,8,0.5510752688172043,32,52127.44284333904,52127.44284333904,1.7427787923407407,372,388,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,8,1088.144,43.542,44.471,,111.0,187,267.0,False,2023-04-02 05:15:37.644000+00:00,33.7,17.8,1,MEDIUM,1,8,0,7.0,17.006935843448105,271.0,0.0,43.661447218307174,1690.996532078276,12345.0,0.0,3193.8583160132926,31.739658162001486,104.0,0.0,45.97104499719713,0.27619519445132523,0.30616794649492196,23,23,1.0,37,52108.66468307566,52108.66468307566,0.7668221649553341,4037,4150,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,9,200.388,42.533,52.346,,155.0,169,183.0,True,2023-04-02 05:33:37.678000+00:00,32.9,17.6,2,HARD,8,54,0,1.0,94.72628726287263,259.0,0.0,71.42647127987435,7705.243902439024,12709.0,3257.0,3056.9478304466656,33.09078590785908,100.0,0.0,39.547044424186524,0.16124661246612465,0.18834688346883469,27,27,1.0,49,52439.12728989181,52439.12728989181,1.7109654866814141,738,783,True,True
2023,1143,Australian Grand Prix,2023-03-31T02:30:00+00:00,7787,Race,22,Yuki TSUNODA,AlphaTauri,10,90.664,34.642,19.067,36.955,265.0,305,246.0,False,2023-04-02 05:36:37.645000+00:00,32.8,17.9,2,HARD,8,54,0,2.0,208.24489795918367,309.0,84.0,64.47363527815723,10537.944606413994,12380.0,6269.0,1260.859295525202,68.87755102040816,100.0,0.0,41.51780878708115,0.5451895043731778,0.18075801749271136,9,9,1.0,43,52482.27847559139,52482.27847559139,1.7504498254896306,343,352,True,True
