season,meeting_key,meeting_name,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,1,94.64,34.243,29.096,31.301,266.0,266,215.0,False,1,SOFT,1,44,0,0.0,160.13736263736263,281.0,0.0,60.468935169364826,9771.313186813188,13098.0,5404.0,1608.453479035596,44.934065934065934,100.0,0.0,39.93691514326674,0.2445054945054945,0.25824175824175827,17,17,1.0,41,41867.17388686676,41867.17388686676,1.8865507783736994,364,351,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,2,108.18,36.857,36.643,34.68,218.0,210,204.0,False,1,SOFT,1,44,0,1.0,140.0629539951574,285.0,66.0,50.770774876780074,9266.823244552059,12908.0,5263.0,1747.270106045159,27.150121065375302,100.0,0.0,30.54424379949787,0.06779661016949153,0.28087167070217917,17,17,1.0,31,41715.26610443892,41715.26610443892,1.889017238516111,413,405,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,3,110.236,37.411,38.924,33.901,201.0,204,186.0,False,1,SOFT,1,44,0,2.0,136.9309523809524,281.0,65.0,49.73355190218427,8967.147619047619,12533.0,5303.0,1782.4348026863884,25.007142857142856,100.0,0.0,28.620047027157984,0.05952380952380952,0.30952380952380953,15,15,1.0,27,41969.183198058105,41969.183198058105,1.881857073678477,420,424,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,4,108.341,36.804,37.863,33.674,,215,202.0,False,1,SOFT,1,44,0,3.0,138.7875,275.0,57.0,48.79628411826048,9283.8575,13295.0,4726.0,1834.135572195728,27.49,100.0,0.0,29.49821859028101,0.06,0.2875,14,14,1.0,26,41796.88884682396,41796.88884682396,1.8970074246280795,400,420,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,5,101.277,32.428,36.227,32.622,230.0,212,221.0,False,1,SOFT,1,44,0,4.0,151.72994652406416,283.0,70.0,53.93042965008836,9598.887700534759,12900.0,5949.0,1504.242756609215,32.970588235294116,100.0,0.0,33.591708474913936,0.10427807486631016,0.2914438502673797,11,11,1.0,34,41893.02608683033,41893.02608683033,1.8944135406644278,374,379,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,6,94.451,29.209,34.356,30.886,277.0,243,236.0,False,1,SOFT,1,44,0,5.0,161.63688760806917,289.0,73.0,58.59090446468846,9483.812680115274,12653.0,5636.0,1589.6739346525019,38.6628242074928,100.0,0.0,38.87115902732511,0.1930835734870317,0.2910662824207493,11,11,1.0,34,41667.845318574735,41667.845318574735,1.9061484917161022,347,357,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,7,86.74,27.453,30.885,28.402,279.0,256,254.0,False,1,SOFT,1,44,0,6.0,178.6078431372549,291.0,81.0,60.696958101695046,9766.078431372549,12560.0,5935.0,1573.8244561211777,48.46078431372549,100.0,0.0,42.21467194577529,0.3104575163398693,0.28104575163398693,11,11,1.0,33,41556.27942619839,41556.27942619839,1.8914360347517365,306,318,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,8,82.359,26.743,28.972,26.644,,259,276.0,False,1,SOFT,1,44,0,7.0,185.4090909090909,296.0,87.0,60.281387107805394,9921.756493506493,12876.0,6250.0,1352.2175230581902,53.282467532467535,100.0,0.0,42.37059846981754,0.37012987012987014,0.237012987012987,10,10,1.0,35,41846.31594518614,41846.31594518614,1.9290497425478315,308,326,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,9,79.783,26.299,28.737,24.747,280.0,258,292.0,False,1,SOFT,1,44,0,8.0,190.26923076923077,298.0,91.0,60.90454344487607,10085.160256410256,12115.0,6512.0,1295.3870745981033,54.50320512820513,100.0,0.0,43.549559036702725,0.40705128205128205,0.25,10,10,1.0,34,42016.73990926205,42016.73990926205,1.8688897797952573,312,302,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,10,80.383,26.473,29.828,24.082,260.0,262,295.0,False,1,SOFT,1,44,0,9.0,182.3095238095238,301.0,88.0,57.33826212796195,9913.061224489797,11751.0,6407.0,1284.6904824537871,49.16326530612245,100.0,0.0,41.927705972462725,0.30612244897959184,0.2755102040816326,16,16,0.4217687074829932,38,41691.88962216333,41691.88962216333,1.8630772536067015,294,305,True,True
2023,1217,Dutch Grand Prix,9149,Race,23,Alexander ALBON,Williams,11,77.859,26.24,27.964,23.655,279.0,265,306.0,False,1,SOFT,1,44,0,10.0,192.8880866425993,299.0,93.0,58.03675950412622,10242.191335740072,11840.0,6934.0,1200.2694505836398,59.17328519855596,100.0,0.0,43.63897184784161,0.4657039711191336,0.21660649819494585,11,11,0.0,33,42025.18700381665,42025.18700381665,1.8473645882260372,277,299,True,True
