season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,2,115.743,32.008,53.029,30.706,,187,316.0,False,2023-07-30 13:07:24.861000+00:00,29.0,18.0,medium,1,MEDIUM,1,12,0,1.0,215.71777777777777,331.0,59.0,81.20915599416085,10082.766666666666,12432.0,4682.0,1655.9958162185476,63.18222222222222,100.0,0.0,43.41313313267152,0.5266666666666666,0.19333333333333333,9,9,1.0,41,69375.08194913615,69375.08194913615,1.8069392595957399,450,449,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,3,115.176,31.872,52.546,30.758,343.0,180,310.0,False,2023-07-30 13:09:24.891000+00:00,30.1,18.1,medium,1,MEDIUM,1,12,0,2.0,215.54009433962264,345.0,65.0,82.80588403114709,10194.69575471698,12419.0,4648.0,1699.0014879392288,64.70990566037736,100.0,0.0,42.49692881234674,0.5212264150943396,0.19339622641509435,10,10,0.16273584905660377,43,69263.22019171237,69263.22019171237,1.7837005711148664,424,445,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,4,114.581,32.119,51.678,30.784,328.0,180,311.0,False,2023-07-30 13:11:24.905000+00:00,30.4,18.1,medium,1,MEDIUM,1,12,0,3.0,219.26728110599078,337.0,64.0,79.65150180965757,10193.940092165898,12124.0,4757.0,1605.3698071189729,66.22350230414746,100.0,0.0,42.07452572427651,0.5368663594470046,0.15898617511520738,8,8,0.20967741935483872,39,69438.02778279038,69438.02778279038,1.776580439517752,434,433,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,5,115.53,32.172,52.244,31.114,337.0,185,314.0,False,2023-07-30 13:13:24.920000+00:00,31.4,18.1,medium,1,MEDIUM,1,12,0,4.0,215.85314685314685,337.0,61.0,81.1145517693671,10121.731934731935,12419.0,4789.0,1663.5939919641012,64.65967365967366,100.0,0.0,42.516699375276396,0.5244755244755245,0.18181818181818182,9,9,0.19813519813519814,41,69410.36036009219,69410.36036009219,1.792717031190525,429,441,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,6,115.923,32.176,52.514,31.233,323.0,181,,False,2023-07-30 13:15:24.918000+00:00,31.5,18.1,medium,1,MEDIUM,1,12,0,5.0,215.95923261390888,341.0,62.0,81.21485119758954,10096.824940047962,12132.0,4647.0,1691.2718386420763,63.08872901678657,100.0,0.0,42.689322064055766,0.5059952038369304,0.1750599520383693,8,8,0.18705035971223022,41,69461.79967546885,69461.79967546885,1.7695462133224817,417,441,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,7,115.607,32.377,52.098,31.132,324.0,182,311.0,False,2023-07-30 13:17:24.917000+00:00,30.6,18.1,medium,1,MEDIUM,1,12,0,6.0,219.72154963680387,333.0,61.0,79.24154659978556,10094.707021791768,12088.0,4629.0,1630.0059400281232,65.34866828087166,100.0,0.0,42.22291219476878,0.5302663438256658,0.15980629539951574,9,9,0.21549636803874092,41,69463.54837035034,69463.54837035034,1.762662223218807,413,439,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,8,114.741,32.687,51.236,30.818,310.0,183,309.0,False,2023-07-30 13:19:24.916000+00:00,30.1,18.1,medium,1,MEDIUM,1,12,0,7.0,217.4452380952381,317.0,61.0,78.45583744824356,10078.602380952381,12311.0,4955.0,1566.5807752019766,67.93571428571428,100.0,0.0,41.037824140712935,0.5571428571428572,0.15714285714285714,9,9,0.03571428571428571,38,69087.86899540911,69087.86899540911,1.7639565126115457,420,447,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,9,115.36,33.159,51.193,31.008,306.0,180,306.0,False,2023-07-30 13:21:24.930000+00:00,29.6,18.2,medium,1,MEDIUM,1,12,0,8.0,217.16705336426915,318.0,63.0,78.418325728817,10090.034802784223,12387.0,4680.0,1600.949603991214,68.56844547563806,100.0,0.0,40.83461439575835,0.5545243619489559,0.1531322505800464,9,9,0.0,36,69438.01525693061,69438.01525693061,1.7664074169883774,431,443,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,10,114.655,32.764,51.104,30.787,308.0,181,,False,2023-07-30 13:23:24.944000+00:00,29.9,18.3,medium,1,MEDIUM,1,12,0,9.0,218.25,318.0,63.0,77.02521510312219,10127.254672897196,12164.0,4948.0,1560.010387606692,69.46261682242991,100.0,0.0,40.45207161351737,0.5771028037383178,0.14953271028037382,8,8,0.0,33,69404.99854846818,69404.99854846818,1.7661281704104768,428,446,True,True
2023,1216,Belgian Grand Prix,2023-07-28T11:30:00+00:00,9141,Race,27,Nico HULKENBERG,Haas F1 Team,11,114.262,32.286,50.94,31.036,324.0,175,309.0,False,2023-07-30 13:25:24.974000+00:00,29.2,18.2,medium,1,MEDIUM,1,12,0,10.0,215.7642857142857,331.0,65.0,79.00053743466552,10116.514285714286,12328.0,5098.0,1570.262819156236,68.64047619047619,100.0,0.0,40.23800359245692,0.5547619047619048,0.14285714285714285,9,9,0.10476190476190476,38,69354.28473440096,69354.28473440096,1.7482925913387424,420,420,True,True
