season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,1,91.656,30.089,39.573,21.994,152.0,177,271,False,2023-05-28 13:02:43.693000+00:00,42.3,25.1,1,MEDIUM,1,53,0,0.0,132.87887323943661,273.0,0.0,60.73558002045054,8988.49014084507,12408.0,4007.0,2018.2958330287229,42.46197183098592,100.0,0.0,40.529461953654504,0.2084507042253521,0.29859154929577464,14,14,1.0,39,33395.68692926417,33395.68692926417,1.7751463649579975,355,352,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,2,81.288,21.766,37.771,21.751,188.0,183,278,False,2023-05-28 13:04:43.690000+00:00,43.1,25.2,1,MEDIUM,1,53,0,1.0,146.05345911949686,280.0,44.0,62.48874341889288,9217.22641509434,12958.0,4324.0,1971.0705402197984,44.235849056603776,100.0,0.0,42.68913930048496,0.27044025157232704,0.2672955974842767,12,12,0.9905660377358491,33,32512.08132124842,32512.08132124842,1.768555596942911,318,319,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,3,80.281,21.235,37.449,21.597,190.0,178,277,False,2023-05-28 13:05:43.705000+00:00,42.8,25.2,1,MEDIUM,1,53,0,2.0,147.21452145214522,277.0,45.0,64.24019119963025,9310.20792079208,12525.0,4320.0,1980.8105234237416,46.31353135313531,100.0,0.0,42.691433142577544,0.28052805280528054,0.2508250825082508,11,11,0.11221122112211221,33,32635.92137834338,32635.92137834338,1.7691518202936343,303,313,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,4,80.032,21.229,37.393,21.41,198.0,183,278,False,2023-05-28 13:07:43.687000+00:00,42.8,25.4,1,MEDIUM,1,53,0,3.0,148.9037800687285,280.0,42.0,62.46344101451913,9396.900343642612,12816.0,4479.0,1884.219984192795,46.47422680412371,100.0,0.0,42.91342506161687,0.281786941580756,0.27491408934707906,12,12,0.1134020618556701,34,32293.952061026263,32293.952061026263,1.8079020025988164,291,315,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,5,79.296,20.962,37.139,21.195,199.0,187,279,False,2023-05-28 13:08:43.686000+00:00,42.4,25.5,1,MEDIUM,1,53,0,4.0,150.12040133779263,283.0,45.0,62.93941625803716,9444.434782608696,12948.0,4322.0,1939.944304512263,46.63210702341137,100.0,0.0,43.519246953809684,0.3010033444816054,0.2842809364548495,13,13,0.006688963210702341,33,32533.43669486751,32533.43669486751,1.787889159386843,299,313,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,6,78.73,20.855,36.8,21.075,197.0,189,279,False,2023-05-28 13:09:43.685000+00:00,42.4,25.4,1,MEDIUM,1,53,0,5.0,149.84563758389262,283.0,44.0,62.80573273883478,9431.258389261746,12771.0,4377.0,1916.0531030317698,46.93288590604027,100.0,0.0,43.63018234129481,0.2986577181208054,0.25838926174496646,12,12,0.0,29,32434.659056043532,32434.659056043532,1.7661628330075545,298,292,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,7,78.712,20.957,36.627,21.128,200.0,187,279,False,2023-05-28 13:11:43.698000+00:00,41.4,25.4,1,MEDIUM,1,53,0,6.0,149.4703947368421,278.0,45.0,63.39235938811199,9439.39802631579,12953.0,4631.0,1963.8589284663901,46.75986842105263,100.0,0.0,43.38549169314981,0.2993421052631579,0.27631578947368424,12,12,0.0,33,32551.22281759649,32551.22281759649,1.7638150199877531,304,299,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,8,78.951,20.824,36.892,21.235,,185,279,False,2023-05-28 13:12:43.697000+00:00,40.9,25.4,1,MEDIUM,1,53,0,7.0,148.4334470989761,279.0,46.0,63.350855518638795,9411.525597269625,12782.0,4444.0,1954.349322213295,45.6382252559727,100.0,0.0,43.31051673264726,0.28668941979522183,0.27303754266211605,12,12,0.0,34,32479.776517667222,32479.776517667222,1.7746868234672544,293,300,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,9,78.859,20.818,36.842,21.199,197.0,188,279,False,2023-05-28 13:13:43.696000+00:00,41.0,25.4,1,MEDIUM,1,53,0,8.0,148.75172413793103,281.0,44.0,62.87673008898062,9407.479310344828,12797.0,4324.0,1952.7314842476264,45.53448275862069,100.0,0.0,43.10293034171581,0.28620689655172415,0.2482758620689655,11,11,0.10344827586206896,34,32447.831599349982,32447.831599349982,1.7809761349604885,290,311,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,10,78.697,20.912,36.782,21.003,200.0,190,278,False,2023-05-28 13:14:43.695000+00:00,41.2,25.5,1,MEDIUM,1,53,0,9.0,148.84797297297297,277.0,42.0,63.491065523399165,9381.466216216217,12966.0,4377.0,2001.889796071555,46.73986486486486,100.0,0.0,43.05805985992236,0.2939189189189189,0.2702702702702703,13,13,0.010135135135135136,34,32675.588138491992,32675.588138491992,1.7956846989843418,296,305,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,11,79.297,21.131,36.96,21.206,199.0,186,279,False,2023-05-28 13:16:43.693000+00:00,40.2,25.4,1,MEDIUM,1,53,0,10.0,147.7062706270627,280.0,44.0,63.81152264854241,9348.72607260726,12900.0,4508.0,1998.3517682455838,47.07260726072607,100.0,0.0,43.2544243197756,0.29372937293729373,0.2508250825082508,12,12,0.0,34,32555.96815486022,32555.96815486022,1.7885059691434573,303,305,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,12,79.627,21.563,36.906,21.158,197.0,188,278,False,2023-05-28 13:17:43.676000+00:00,40.0,25.3,1,MEDIUM,1,53,0,11.0,149.75757575757575,280.0,44.0,61.903328170361675,9404.188552188552,12599.0,4519.0,1935.0328992940738,46.9023569023569,100.0,0.0,42.974433255564065,0.2828282828282828,0.23232323232323232,12,12,0.0,32,32672.46098560167,32672.46098560167,1.788920789049966,297,305,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,13,78.8,20.818,36.987,20.995,196.0,191,277,False,2023-05-28 13:18:43.691000+00:00,40.0,25.3,1,MEDIUM,1,53,0,12.0,151.50511945392492,279.0,44.0,63.58706488121286,9492.600682593857,12964.0,4424.0,1978.0265946509141,46.19795221843003,100.0,0.0,43.68294544520834,0.3003412969283277,0.2525597269624573,12,12,0.0,32,32583.403399084502,32583.403399084502,1.7755411614972416,293,301,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,14,78.481,20.859,36.644,20.978,203.0,190,278,False,2023-05-28 13:20:43.689000+00:00,40.1,25.4,1,MEDIUM,1,53,0,13.0,150.83,280.0,43.0,64.73217463775903,9402.876666666667,12892.0,4531.0,1969.269548535418,46.163333333333334,100.0,0.0,43.36015823566863,0.2966666666666667,0.23666666666666666,13,13,0.0,34,32620.934184287267,32620.934184287267,1.7766484233734254,300,304,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,15,78.439,20.739,36.668,21.032,204.0,191,277,False,2023-05-28 13:21:43.688000+00:00,39.9,25.3,1,MEDIUM,1,53,0,14.0,150.1986531986532,279.0,43.0,64.12916467954257,9460.380471380471,12526.0,4509.0,1925.1153885629644,46.94949494949495,100.0,0.0,43.397475543898956,0.2895622895622896,0.25252525252525254,12,12,0.0,35,32484.43986829132,32484.43986829132,1.7674516071360156,297,304,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,16,78.246,20.643,36.642,20.961,203.0,189,278,False,2023-05-28 13:22:43.718000+00:00,39.9,25.3,1,MEDIUM,1,53,0,15.0,150.86622073578596,276.0,42.0,62.696664466425084,9496.91973244147,12739.0,4533.0,1877.63014198187,48.33779264214047,100.0,0.0,43.31562946169302,0.3010033444816054,0.2508361204013378,12,12,0.0,34,32569.846360344323,32569.846360344323,1.797955809757183,299,303,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,17,78.368,20.736,36.709,20.923,198.0,191,278,False,2023-05-28 13:24:43.700000+00:00,39.5,25.3,1,MEDIUM,1,53,0,16.0,148.7751677852349,276.0,44.0,63.95447038862858,9402.375838926175,12603.0,4350.0,1916.1712400412466,46.624161073825505,100.0,0.0,43.5062251983278,0.2953020134228188,0.2651006711409396,12,12,0.0,35,32505.74054557572,32505.74054557572,1.7861776438843848,298,300,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,18,79.026,20.79,37.015,21.221,201.0,189,277,False,2023-05-28 13:25:43.699000+00:00,39.8,25.2,1,MEDIUM,1,53,0,17.0,150.3904109589041,276.0,44.0,62.47403551500209,9410.702054794521,12954.0,4538.0,1931.6495143167565,46.04794520547945,100.0,0.0,43.21154275520221,0.2876712328767123,0.24315068493150685,13,13,0.0,31,32631.17769856225,32631.17769856225,1.7818940958348874,292,314,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,19,78.567,20.761,36.712,21.094,193.0,190,278,False,2023-05-28 13:26:43.698000+00:00,39.8,25.3,1,MEDIUM,1,53,0,18.0,150.22222222222223,281.0,45.0,64.37169352322697,9386.104377104377,12251.0,4467.0,1969.0247152264901,47.245791245791246,100.0,0.0,43.03240722423018,0.2895622895622896,0.25252525252525254,12,12,0.0,33,32698.20658561062,32698.20658561062,1.788557809721636,297,304,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,20,79.131,20.774,37.032,21.325,197.0,190,276,False,2023-05-28 13:28:43.727000+00:00,39.9,25.3,1,MEDIUM,1,53,0,19.0,150.0487012987013,274.0,42.0,62.73947030918424,9444.376623376624,12921.0,4165.0,1970.252606185513,45.811688311688314,100.0,0.0,43.36349974502308,0.288961038961039,0.2597402597402597,12,12,0.0,32,32520.33870378677,32520.33870378677,1.7709340955103898,308,304,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,21,79.26,20.932,37.02,21.308,200.0,189,276,False,2023-05-28 13:29:43.742000+00:00,39.7,25.3,1,MEDIUM,1,53,0,20.0,148.9794520547945,277.0,43.0,62.64052357875295,9417.623287671233,12810.0,4373.0,2027.1395331488516,45.113013698630134,100.0,0.0,43.549816796083256,0.2842465753424658,0.2636986301369863,13,13,0.0,32,32469.43107932205,32469.43107932205,1.7572184591466258,292,298,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,22,79.152,20.903,37.022,21.227,196.0,188,277,False,2023-05-28 13:30:43.756000+00:00,39.2,25.4,1,MEDIUM,1,53,0,21.0,151.26666666666668,279.0,44.0,63.80733151884316,9439.9,12956.0,4030.0,2022.9912728432616,46.39666666666667,100.0,0.0,43.51121681691847,0.2866666666666667,0.25,13,13,0.0,31,32663.465945339172,32663.465945339172,1.8170743686445083,300,301,True,True
2023,1210,Monaco Grand Prix,2023-05-26T11:30:00+00:00,9094,Race,22,Yuki TSUNODA,AlphaTauri,23,79.239,21.053,36.962,21.224,199.0,189,276,False,2023-05-28 13:32:43.770000+00:00,39.1,25.3,1,MEDIUM,1,53,0,22.0,148.94557823129253,276.0,44.0,63.97159045396531,9402.258503401361,13090.0,4514.0,2000.083850583887,47.18707482993197,100.0,0.0,42.82128304849787,0.2891156462585034,0.24489795918367346,13,13,0.0,33,32443.25923778894,32443.25923778894,1.7671090509661724,294,291,True,True
