season,meeting_key,meeting_name,meeting_date_start,session_key,session_name,driver_number,driver_name,team_name,lap_number,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,st_speed,is_pit_out_lap,weather_date,track_temperature,air_temperature,circuit_speed_class,stint_number,compound,stint_lap_start,stint_lap_end,tyre_age_at_start,tyre_age_at_lap,avg_speed,max_speed,min_speed,speed_std,avg_rpm,max_rpm,min_rpm,rpm_std,avg_throttle,max_throttle,min_throttle,throttle_std,full_throttle_pct,brake_pct,brake_events,hard_brake_events,drs_pct,gear_changes,distance_traveled,trajectory_length,trajectory_variation,telemetry_points,trajectory_points,has_telemetry,has_trajectory
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,1,91.125,31.407,27.516,32.202,238.0,270,306,False,2023-06-18 18:02:59.655000+00:00,33.1,18.4,medium,1,HARD,1,37,0,0.0,176.07954545454547,308.0,0.0,75.24252025509806,9877.585227272728,12231.0,4128.0,1847.4978206433066,57.92045454545455,100.0,0.0,44.13550199280648,0.4630681818181818,0.23579545454545456,10,10,1.0,46,44459.90023882741,44459.90023882741,1.6787456885558127,352,352,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,2,79.273,22.429,25.183,31.661,250.0,276,311,False,2023-06-18 18:04:59.685000+00:00,32.5,18.3,medium,1,HARD,1,37,0,1.0,195.78305084745762,313.0,58.0,71.10736964486152,9877.233898305085,12207.0,5285.0,1681.3920653717182,63.15593220338983,100.0,0.0,43.593687426656516,0.5050847457627119,0.2,8,8,0.9966101694915255,37,42890.995260086034,42890.995260086034,1.714261299848502,295,316,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,3,78.51,22.275,25.088,31.147,244.0,273,335,False,2023-06-18 18:05:59.684000+00:00,32.5,18.5,medium,1,HARD,1,37,0,2.0,197.72131147540983,337.0,56.0,75.58882108943007,9813.206557377049,12151.0,4601.0,1862.7718320603994,60.13442622950819,100.0,0.0,44.26238785661194,0.4819672131147541,0.21639344262295082,7,7,0.580327868852459,38,42870.34318004291,42870.34318004291,1.6962885282649542,305,301,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,4,78.656,22.362,25.187,31.107,246.0,273,334,False,2023-06-18 18:06:59.682000+00:00,32.5,18.5,medium,1,HARD,1,37,0,3.0,194.84192439862542,336.0,56.0,75.34381055359859,9765.61855670103,12259.0,4814.0,1873.6167485588912,60.15807560137457,100.0,0.0,43.91833754741853,0.46735395189003437,0.20962199312714777,7,7,0.5979381443298969,39,42452.92765668489,42452.92765668489,1.6877727086855228,291,310,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,5,78.45,22.335,25.174,30.941,247.0,276,336,False,2023-06-18 18:08:59.712000+00:00,31.1,18.5,medium,1,HARD,1,37,0,4.0,196.39383561643837,337.0,52.0,74.87943983461402,9808.465753424658,12048.0,4623.0,1836.347977008385,59.47260273972603,100.0,0.0,44.742060626620194,0.4863013698630137,0.2089041095890411,7,7,0.5787671232876712,39,43095.857742975466,43095.857742975466,1.6919779722639479,292,301,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,6,78.734,22.484,25.242,31.008,246.0,279,334,False,2023-06-18 18:09:59.726000+00:00,30.8,18.5,medium,1,HARD,1,37,0,5.0,197.69607843137254,334.0,55.0,73.73820356070428,9866.800653594772,12104.0,4857.0,1831.0256785267675,60.68627450980392,100.0,0.0,44.677269825515296,0.5,0.21568627450980393,7,7,0.5915032679738562,38,42856.00938311523,42856.00938311523,1.7052586813557538,306,310,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,7,79.228,22.366,25.124,31.738,,281,335,False,2023-06-18 18:10:59.741000+00:00,30.8,18.5,medium,1,HARD,1,37,0,6.0,198.57094594594594,336.0,53.0,76.07159035122538,9856.66554054054,12099.0,4809.0,1879.9566375538602,61.439189189189186,100.0,0.0,44.22657058023527,0.5,0.2195945945945946,7,7,0.6013513513513513,40,42856.105535190974,42856.105535190974,1.7020384469498857,296,300,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,8,93.707,35.214,27.186,31.307,181.0,277,334,False,2023-06-18 18:11:59.740000+00:00,30.8,18.5,medium,1,HARD,1,37,0,7.0,165.15833333333333,335.0,34.0,83.09960514346623,9129.416666666666,12076.0,3667.0,2134.83475128118,45.666666666666664,100.0,0.0,43.40590077653293,0.3388888888888889,0.18888888888888888,8,8,0.8722222222222222,40,43178.42410500499,43178.42410500499,1.7654357655075616,360,360,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,9,78.635,22.274,25.019,31.342,246.0,279,335,False,2023-06-18 18:13:59.769000+00:00,31.1,18.6,medium,1,HARD,1,37,0,8.0,196.17218543046357,336.0,54.0,76.48280433404656,9806.75165562914,12213.0,4561.0,1898.2329778836615,61.950331125827816,100.0,0.0,43.90365184794677,0.5066225165562914,0.2251655629139073,7,7,0.6026490066225165,37,42362.14301820567,42362.14301820567,1.680477033231825,302,282,True,True
2023,1212,Canadian Grand Prix,2023-06-16T17:30:00+00:00,9110,Race,11,Sergio PEREZ,Red Bull Racing,10,79.279,22.572,25.549,31.158,247.0,278,334,False,2023-06-18 18:14:59.783000+00:00,31.6,18.7,medium,1,HARD,1,37,0,9.0,194.38127090301003,334.0,55.0,74.28888147018024,9801.926421404682,12203.0,4651.0,1871.5312818833127,59.68896321070234,100.0,0.0,44.50831621885334,0.4816053511705686,0.22742474916387959,7,7,0.5886287625418061,35,42835.88851901738,42835.88851901738,1.7055586961364144,299,315,True,True
